Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
E7ERJ5	NA			AC093890		ENST00000429670.3	ENSP00000394200.2	ENSG00000250361.10				HGNC:4703	4703		IPR001195												
E7ERJ9	NA			AC103680,AC104339,AF181450,KF458797		ENST00000520974.5	ENSP00000429375.1	ENSG00000079102.18				HGNC:1535	1535		IPR013289												
E7ERK0	NA			AC069513,AC233280		ENST00000462323.5	ENSP00000417397.1	ENSG00000145113.22				HGNC:7514	7514		IPR051495												
E7ERK1	NA			AC093668,AC105052		ENST00000461209.5,ENST00000462172.5	ENSP00000417395.1,ENSP00000420352.1	ENSG00000105808.19	10156			HGNC:23181	23181		IPR000008,IPR001562,IPR001849,IPR001936,IPR008936,IPR011993,IPR023152,IPR035892,IPR037777,IPR039360			PF00168,PF00169,PF00616,PF00779		XP_047275662.1							
E7ERK2	NA			AL161781,AL450267		ENST00000522003.5,ENST00000651550.1	ENSP00000429359.1,ENSP00000498443.1	ENSG00000196092.14	5079			HGNC:8619	8619		IPR001523,IPR009057,IPR022130,IPR036388,IPR043565			PF00292,PF12403		NP_001267485.1							
E7ERK3	NA			AC004892,AC004970,AC004989,AC005159,AC006145,AC008283,KF458487		ENST00000423588.1	ENSP00000405395.1	ENSG00000153956.17	781			HGNC:1399	1399		IPR013608,IPR036465,IPR051173			PF08399		NP_001289819.1							
E7ERK4	NA			AC091010,AP000428,AP003480		ENST00000520052.1	ENSP00000429349.1	ENSG00000154188.10				HGNC:484	484		IPR002181,IPR014716,IPR020837,IPR036056,IPR037579,IPR057439			PF00147,PF25443									
E7ERK8	NA			AC005274,AC005277		ENST00000262444.13	ENSP00000262444.9	ENSG00000006740.18	9912			HGNC:29096	29096		IPR000198,IPR004148,IPR008936,IPR027267,IPR047165			PF00620,PF03114		NP_001308096.1,XP_054174061.1							
E7ERM3	NA			AC004827		ENST00000371962.5	ENSP00000361030.1	ENSG00000126016.17				HGNC:17810	17810		IPR009114,IPR024646,IPR051747			PF12240									
E7ERM9	NA			AC009299,AC009313		ENST00000457887.5	ENSP00000388930.1	ENSG00000136560.14				HGNC:11562	11562		IPR039669												
E7ERN0	NA			AL662870		ENST00000512725.5,ENST00000515233.5	ENSP00000422108.1,ENSP00000422467.1	ENSG00000204580.14				HGNC:2730	2730		IPR000421,IPR008979			PF00754									
E7ERN9	NA			AP000356		ENST00000412898.5	ENSP00000408151.1	ENSG00000100031.19				HGNC:4250	4250		IPR000101,IPR029055												
E7ERP4	NA			Z97986,Z98883		ENST00000443147.5	ENSP00000410434.1	ENSG00000007541.17				HGNC:14135	14135		IPR007720			PF05024									
E7ERP6	NA			AC009505,AC010978,KF510749,KU178419		ENST00000451463.6,ENST00000522586.5	ENSP00000410428.2,ENSP00000431109.1	ENSG00000071051.14	8440			HGNC:7665	7665		IPR001452,IPR036028,IPR039801			PF00018		NP_001004722.1,XP_011510294.2,XP_047301977.1							
E7ERQ4	NA			AC099340		ENST00000513559.6	ENSP00000425000.2	ENSG00000164073.11	256471			HGNC:28486	28486		IPR011701,IPR036259,IPR051068			PF07690		NP_001358524.1,XP_047305948.1,XP_054205539.1							
E7ERR6	NA			AC064826,AC068039		ENST00000443458.5,ENST00000709744.1	ENSP00000401005.1,ENSP00000517856.1	ENSG00000077380.16,ENSG00000292102.1				HGNC:2964	2964														
E7ERS3	NA			AC116552		ENST00000452588.6	ENSP00000416951.2	ENSG00000158545.16	124245			HGNC:25091	25091		IPR041367,IPR052647			PF18044		NP_001281269.1							
E7ERS5	NA			AC007250,AC068193,AC073215		ENST00000428021.1	ENSP00000404961.1	ENSG00000028116.18				HGNC:12719	12719		IPR011009												
E7ERS6	NA			AC006454,AC093086,AC106040		ENST00000523845.5	ENSP00000428912.1	ENSG00000058404.21				HGNC:1461	1461		IPR000719,IPR011009,IPR017441			PF00069									
E7ERT8	NA			AC004079		ENST00000355633.5	ENSP00000347851.5	ENSG00000105991.10	3198			HGNC:5099	5099		IPR046327					NP_705873.3							
E7ERU6	NA			AL049732		ENST00000427099.1	ENSP00000405311.1	ENSG00000067445.22				HGNC:12326	12326														
E7ERV2	NA			AC009955		ENST00000456857.5	ENSP00000394192.1	ENSG00000144589.22				HGNC:19184	19184		IPR031782			PF15904									
E7ERV5	NA			AC010674,AC018902,AC025917,KF459554		ENST00000399229.7	ENSP00000382175.3	ENSG00000197535.16				HGNC:7602	7602		IPR002710,IPR052072			PF01843									
E7ERW0	NA			AC022001,AC090939,KF457586,KF457588		ENST00000458499.5	ENSP00000394123.1	ENSG00000144560.16				HGNC:28966	28966		IPR028184			PF15245									
E7ERW9	NA			AF117829,KC877257,KU178438		ENST00000522965.1	ENSP00000429271.1	ENSG00000104312.8				HGNC:10020	10020		IPR011009												
E7ERX0	NA			AC007849,AC024099,AC069220,AC074033,AC078985,KF457717		ENST00000484519.5	ENSP00000417299.1	ENSG00000085276.19				HGNC:3498	3498		IPR013087,IPR036236,IPR050589			PF00096,PF13912									
E7ERX3	NA			AL096710,AL137008,AL512422,AL512448,AL590005,AL590037,KF458172		ENST00000523817.1	ENSP00000429221.1	ENSG00000151914.22				HGNC:1090	1090		IPR001589,IPR001715,IPR036872			PF00307									
E7ERY8	NA			AC090543,AC091231		ENST00000416172.1	ENSP00000388846.1	ENSG00000180357.10				HGNC:29003	29003		IPR040010												
E7ERZ1	NA			AC112205		ENST00000510664.5	ENSP00000422379.1	ENSG00000113328.21				HGNC:1592	1592														
E7ES05	NA			AC093225,AC113368,AC114941,AC116343,KC876969,KF457892		ENST00000511135.5	ENSP00000422333.1	ENSG00000112964.14				HGNC:4263	4263														
E7ES06	NA			AL662870		ENST00000509639.5	ENSP00000422331.1	ENSG00000204580.14				HGNC:2730	2730		IPR000421,IPR008979			PF00754									
E7ES26	NA			AC013736,AC079610,AC108066		ENST00000442445.1	ENSP00000390045.1	ENSG00000030419.17				HGNC:13177	13177														
E7ES48	NA			AC002472		ENST00000442475.5	ENSP00000401192.1	ENSG00000099957.17				HGNC:8538	8538		IPR027309			PF00864									
E7ES50	NA			AC024601,AC025426,AL138925		ENST00000398969.8,ENST00000682679.1	ENSP00000381941.5,ENSP00000507571.1	ENSG00000197467.17				HGNC:2190	2190		IPR008160,IPR050938			PF01391									
E7ES60	NA			AC010761		ENST00000453384.7	ENSP00000413156.3	ENSG00000109113.20	83871			HGNC:16519	16519		IPR001806,IPR005225,IPR027417,IPR050227			PF00071		NP_001136097.2							
E7ES64	NA			AC010150,AC012074,AC019144,AC104699		ENST00000398951.6	ENSP00000381924.2	ENSG00000138101.20				HGNC:3058	3058		IPR011992,IPR015153,IPR050774			PF09068									
E7ES87	NA			AL161781,AL450267		ENST00000523145.5	ENSP00000429197.1	ENSG00000196092.14	5079			HGNC:8619	8619		IPR001523,IPR009057,IPR036388,IPR043565			PF00292		NP_001267480.1							
E7ES88	NA			AC022096		ENST00000522136.5	ENSP00000429195.1	ENSG00000113240.14				HGNC:13659	13659														
E7ESA3	NA			AC069257		ENST00000431391.1	ENSP00000405181.1	ENSG00000272741.1							IPR005334,IPR038586			PF03645									
E7ESA9	NA			AC103680,AC104339,AF181450,KF458797		ENST00000523168.5	ENSP00000429118.1	ENSG00000079102.18				HGNC:1535	1535		IPR013289												
E7ESB4	NA			AC239808		ENST00000393046.3	ENSP00000376766.2	ENSG00000131788.16				HGNC:16861	16861		IPR003034,IPR023321,IPR036361,IPR038654			PF02037,PF14324									
E7ESB6	NA			AC016692,AC064852		ENST00000440945.5	ENSP00000410297.1	ENSG00000204120.16				HGNC:11960	11960		IPR003169,IPR035445,IPR051640			PF02213									
E7ESC5	NA			AC018804		ENST00000392984.7	ENSP00000376710.4	ENSG00000152076.19				HGNC:25267	25267		IPR039496,IPR040370			PF14916									
E7ESC9	NA			AC093605		ENST00000507824.6	ENSP00000422200.2	ENSG00000150627.16				HGNC:16661	16661		IPR001680,IPR011047,IPR015943,IPR019775,IPR020472,IPR036322			PF00400									
E7ESD3	NA			AC064826,AC068039		ENST00000456808.5,ENST00000709737.1	ENSP00000388699.1,ENSP00000517849.1	ENSG00000077380.16,ENSG00000292102.1				HGNC:2964	2964		IPR025956			PF11540									
E7ESE9	NA			AC108684		ENST00000398729.1	ENSP00000381713.1	ENSG00000169059.13				HGNC:18159	18159		IPR026653			PF15231		XP_006724557.1							
E7ESF5	NA			AC090744,AC090835,AC103827,FO082042		ENST00000523376.5	ENSP00000428882.1	ENSG00000175868.14				HGNC:1438	1438		IPR001693,IPR015476,IPR018360,IPR021116,IPR021117			PF00214									
E7ESF6	NA			AC034199		ENST00000521416.5	ENSP00000428871.1	ENSG00000043462.13				HGNC:6529	6529		IPR000980,IPR036860,IPR051751			PF00017									
E7ESG1	NA			AC245140		ENST00000412184.1	ENSP00000416881.1	ENSG00000013563.14				HGNC:2957	2957		IPR033125												
E7ESG9	NA			AP000665,AP002800,KF459769		ENST00000522307.5	ENSP00000428814.1	ENSG00000137648.20	56649			HGNC:11878	11878		IPR001254,IPR001314,IPR009003,IPR018114,IPR033116,IPR043504			PF00089		NP_001277025.2							
E7ESJ3	NA			AL162272,AL365501		ENST00000436985.7	ENSP00000405112.3	ENSG00000107890.17	22852			HGNC:29186	29186		IPR002110,IPR021885,IPR036770,IPR039497,IPR050657			PF00023,PF12001,PF12796,PF14915		NP_001242982.1							
E7ESJ7	NA			AC010232,KC877139		ENST00000520313.5	ENSP00000429088.1	ENSG00000055147.19	10827			HGNC:1333	1333		IPR007998			PF05334		NP_001304924.1							
E7ESK7	NA			AC018781,AC027373		ENST00000521328.5	ENSP00000429041.1	ENSG00000164924.18				HGNC:12855	12855		IPR000308,IPR023409,IPR023410,IPR036815			PF00244									
E7ESL1	NA			AC103680,AC104339,AF181450,KF458797		ENST00000522163.6,ENST00000524215.5	ENSP00000429034.1,ENSP00000516585.1	ENSG00000079102.18				HGNC:1535	1535														
E7ESL5	NA			AP000356		ENST00000430289.5	ENSP00000417044.1	ENSG00000100031.19				HGNC:4250	4250		IPR000101,IPR029055			PF01019									
E7ESL9	NA			AC010973		ENST00000335367.7	ENSP00000335589.3	ENSG00000133612.20	116988			HGNC:16923	16923		IPR001806,IPR027417,IPR051282			PF00071		NP_001295234.1							
E7ESM1	NA			AF192304,KC877357,KC877358,KC877360,KC877364,KC877366		ENST00000518176.5	ENSP00000429007.1	ENSG00000104419.17				HGNC:7679	7679		IPR004142,IPR029058			PF03096									
E7ESM3	NA			AL078477		ENST00000531921.5	ENSP00000435501.1	ENSG00000149100.13				HGNC:24460	24460														
E7ESN1	NA			AC010103,AC020599,AC023492,AC107210		ENST00000505187.5	ENSP00000422170.1	ENSG00000196104.11				HGNC:13565	13565														
E7ESP2	NA			AL031282		ENST00000509982.5	ENSP00000422149.1	ENSG00000008128.23				HGNC:1730	1730														
E7ESR9	NA			AL662870		ENST00000511510.5	ENSP00000425113.1	ENSG00000204580.14				HGNC:2730	2730		IPR000421,IPR008979			PF00754									
E7ESS3	NA			AC004596		ENST00000446571.7	ENSP00000413127.2	ENSG00000168591.16	79089			HGNC:28459	28459		IPR000626,IPR029071,IPR040352			PF00240		NP_001317164.1,NP_001340103.1,XP_016880543.1,XP_016880544.1,XP_024306701.1,XP_047292665.1,XP_047292666.1,XP_054173118.1,XP_054173119.1,XP_054173120.1							
E7ESS4	NA			AC011511		ENST00000423829.2	ENSP00000413124.2	ENSG00000090339.9				HGNC:5344	5344		IPR013783,IPR036179,IPR047012,IPR048679			PF13895,PF21146									
E7EST3	NA			AP001160		ENST00000294161.10	ENSP00000294161.6	ENSG00000162222.14				HGNC:28432	28432		IPR011990,IPR039663												
E7EST5	NA					ENST00000610608.1,ENST00000614253.1,ENST00000619946.1,ENST00000621258.3,ENST00000622350.3,ENST00000638613.1,ENST00000640434.2,ENST00000640795.1	ENSP00000477834.1,ENSP00000480197.1,ENSP00000483924.1,ENSP00000484114.1,ENSP00000484815.1,ENSP00000491323.1,ENSP00000491790.1,ENSP00000492140.1	ENSG00000273575.4,ENSG00000274232.4,ENSG00000275237.4,ENSG00000275699.4,ENSG00000276044.4,ENSG00000283961.1,ENSG00000284013.2,ENSG00000284365.1				HGNC:6332	6332		IPR003599,IPR013151,IPR013783,IPR036179,IPR050412			PF00047									
E7EST6	NA			AC005042,AC008070,KF456721		ENST00000421462.5,ENST00000426248.7	ENSP00000393872.1,ENSP00000396827.2	ENSG00000144283.23				HGNC:9026	9026		IPR028435												
E7ESU6	NA			AC008784,AC016632		ENST00000503891.5	ENSP00000425055.1	ENSG00000177058.12				HGNC:26907	26907														
E7ESU7	NA			AC092535		ENST00000515399.5	ENSP00000425053.1	ENSG00000159692.18				HGNC:2494	2494		IPR006139,IPR051638			PF00389									
E7ESV0	NA			AC011740,AC013472		ENST00000434719.1	ENSP00000413075.1	ENSG00000157851.17				HGNC:20637	20637		IPR011059,IPR032466,IPR050378												
E7ESV9	NA			AC024224		ENST00000420265.2	ENSP00000417010.2	ENSG00000150048.10	51267			HGNC:24355	24355		IPR001304,IPR016186,IPR016187,IPR033992,IPR052309			PF00059		NP_001284678.1							
E7ESW0	NA			AC022384		ENST00000425479.1	ENSP00000405031.1	ENSG00000157017.16				HGNC:18129	18129		IPR005441												
E7ESX0	NA			AC245052		ENST00000445124.5,ENST00000613020.4	ENSP00000408980.1,ENSP00000478043.1	ENSG00000105618.14,ENSG00000275885.4				HGNC:15446	15446		IPR002687,IPR012976,IPR027105,IPR036070,IPR042239			PF01798									
E7ESX7	NA			AC011603		ENST00000457164.6	ENSP00000413785.2	ENSG00000139636.16				HGNC:18268	18268		IPR008075												
E7ESZ1	NA			AL137120,AL356580		ENST00000421861.7	ENSP00000408885.3	ENSG00000065150.21				HGNC:6402	6402		IPR011989,IPR016024												
E7ESZ3	NA			AC011500		ENST00000458508.6	ENSP00000408857.2	ENSG00000090924.15	64857			HGNC:29515	29515		IPR000219,IPR001849,IPR011993,IPR035899,IPR043324,IPR055251			PF00621,PF22697		NP_001338622.1							
E7ESZ6	NA			AC007038		ENST00000438265.5	ENSP00000397674.1	ENSG00000197713.15				HGNC:10293	10293		IPR000056,IPR011060,IPR013785			PF00834									
E7ET01	NA			AC064826,AC068039		ENST00000423910.5,ENST00000709746.1	ENSP00000397654.1,ENSP00000517858.1	ENSG00000077380.16,ENSG00000292102.1				HGNC:2964	2964		IPR025956			PF11540									
E7ET12	NA			AC022154		ENST00000426514.2	ENSP00000410044.2	ENSG00000063176.16				HGNC:18859	18859														
E7ET15	NA			AC018450,AC021074,AC026304		ENST00000493598.6	ENSP00000422011.1	ENSG00000163714.18				HGNC:30855	30855		IPR000061,IPR000504,IPR006569,IPR008942,IPR012677,IPR013170,IPR035009,IPR035967,IPR035979,IPR047488,IPR051485			PF00076,PF01805,PF04818,PF08312									
E7ET34	NA			AP004243		ENST00000429322.6	ENSP00000413918.2	ENSG00000166961.15				HGNC:28573	28573														
E7ET36	NA			AC099394		ENST00000431692.5	ENSP00000413905.1	ENSG00000106327.13				HGNC:11762	11762		IPR039373,IPR046450												
E7ET39	NA			AC117379,AC117387		ENST00000441925.2	ENSP00000390796.2	ENSG00000181744.9	205428			HGNC:28490	28490		IPR020519,IPR022049			PF12260		NP_001350873.1,XP_016861358.1							
E7ET48	NA			AL451139		ENST00000475866.3	ENSP00000428746.2	ENSG00000176092.17				HGNC:17295	17295		IPR000772,IPR001064,IPR011024,IPR035992,IPR050252			PF00030,PF00652									
E7ET73	NA			AL672291		ENST00000412341.6	ENSP00000393552.2	ENSG00000171163.16				HGNC:26049	26049														
E7ET76	NA			AP000356		ENST00000412658.5	ENSP00000393537.1	ENSG00000100031.19				HGNC:4250	4250		IPR000101,IPR029055,IPR043137,IPR043138,IPR055262			PF01019									
E7ET84	NA			AP002907,AP002981		ENST00000518205.5	ENSP00000428693.1	ENSG00000104517.13				HGNC:16806	16806		IPR000569,IPR002004,IPR035983,IPR036053			PF00632,PF00658									
E7ETA8	NA			AC103680,AC104339,AF181450,KF458797		ENST00000518992.5	ENSP00000431094.1	ENSG00000079102.18				HGNC:1535	1535		IPR003894,IPR013289,IPR037249			PF07531									
E7ETB0	NA			AL109761		ENST00000405964.2	ENSP00000385566.2	ENSG00000154642.11				HGNC:16459	16459		IPR009704			PF06937									
E7ETB2	NA			AC025647,AP001574		ENST00000519527.5	ENSP00000431077.1	ENSG00000034677.13				HGNC:13432	13432		IPR013083												
E7ETB7	NA			AC007256,AC007283		ENST00000413726.5	ENSP00000397528.1	ENSG00000064012.23				HGNC:1509	1509		IPR001875,IPR011029,IPR033170			PF01335									
E7ETC0	NA			AC012468		ENST00000497671.5	ENSP00000431009.1	ENSG00000151923.18				HGNC:11804	11804		IPR000504,IPR012677,IPR034492,IPR035979			PF00076									
E7ETC6	NA			AL354712,AL359771		ENST00000509009.5	ENSP00000422977.1	ENSG00000162493.17				HGNC:29602	29602		IPR052684			PF05808									
E7ETF4	NA			AC021148		ENST00000514106.5	ENSP00000425834.1	ENSG00000109814.12				HGNC:12525	12525		IPR001732,IPR028356,IPR036291			PF03721									
E7ETF9	NA			FO393401		ENST00000425934.5	ENSP00000413827.1	ENSG00000126001.17				HGNC:1859	1859		IPR055167			PF15035									
E7ETG3	NA			AC004997		ENST00000430839.5	ENSP00000401837.1	ENSG00000187860.11				HGNC:33854	33854		IPR029681												
E7ETG4	NA			AC244102		ENST00000457643.1,ENST00000710008.1	ENSP00000401806.1,ENSP00000517989.1	ENSG00000197172.11,ENSG00000292195.1				HGNC:6804	6804		IPR002190,IPR021072,IPR037445,IPR041898,IPR041899			PF12440									
E7ETI1	NA			AL137186		ENST00000397246.7	ENSP00000380420.4	ENSG00000134470.21				HGNC:5978	5978		IPR035976,IPR042372												
E7ETI3	NA			AL662870		ENST00000504927.5	ENSP00000427597.1	ENSG00000204580.14				HGNC:2730	2730		IPR000421,IPR008979			PF00754									
E7ETI4	NA			AC092658,AC093779,AC093827		ENST00000507468.5	ENSP00000427593.1	ENSG00000172493.23				HGNC:7135	7135		IPR007797			PF05110									
E7ETI7	NA			AC005587,AL121575,AL355150		ENST00000427707.5	ENSP00000415589.1	ENSG00000154269.15				HGNC:3358	3358														
E7ETJ5	NA			AC011487		ENST00000505949.5	ENSP00000427532.1	ENSG00000130844.19				HGNC:15489	15489		IPR001909,IPR013087,IPR036051,IPR036236,IPR050169			PF00096,PF01352									
E7ETJ6	NA			AP000356		ENST00000452551.5	ENSP00000415553.1	ENSG00000100031.19				HGNC:4250	4250		IPR000101,IPR029055			PF01019									
E7ETJ9	NA			AC012468		ENST00000412524.5	ENSP00000403573.1	ENSG00000151923.18				HGNC:11804	11804		IPR000504,IPR012677,IPR035979,IPR050825			PF00076									
E7ETK3	NA			AC000369,AC000370,AC000374,AC002057,KC877180,KC877182,KF458594		ENST00000457830.1	ENSP00000415522.1	ENSG00000179603.19				HGNC:4600	4600		IPR000144,IPR000162,IPR000337,IPR001828,IPR017979,IPR028082,IPR050726			PF01094									
E7ETL8	NA			AC064826,AC068039		ENST00000422646.1,ENST00000709749.1	ENSP00000403089.1,ENSP00000517861.1	ENSG00000077380.16,ENSG00000292102.1				HGNC:2964	2964		IPR025956			PF11540									
E7ETM0	NA			AC021078		ENST00000515435.5	ENSP00000427031.1	ENSG00000113712.19				HGNC:2451	2451		IPR000719,IPR008271,IPR011009,IPR050235			PF00069									
E7ETM8	NA			AC096948,AC138392		ENST00000401035.7	ENSP00000383814.3	ENSG00000162614.19				HGNC:29557	29557														
E7ETN1	NA			AP000356		ENST00000455483.5	ENSP00000415024.1	ENSG00000100031.19				HGNC:4250	4250		IPR000101,IPR029055			PF01019									
E7ETN6	NA			AC005035,AC007005		ENST00000427603.5	ENSP00000403016.1	ENSG00000071054.17				HGNC:6866	6866		IPR000719,IPR011009,IPR017441,IPR051700			PF00069									
E7ETN8	NA			AC099063		ENST00000443807.1	ENSP00000403010.1	ENSG00000154451.15				HGNC:19895	19895		IPR003191,IPR015894,IPR027417,IPR030386,IPR036543,IPR037684			PF02263,PF02841									
E7ETP6	NA			AC098935		ENST00000480741.1	ENSP00000418933.1	ENSG00000162892.16				HGNC:11346	11346														
E7ETR1	NA			AC105935,AC139451		ENST00000466940.5	ENSP00000420724.1	ENSG00000164076.17				HGNC:28788	28788		IPR000719,IPR011009			PF00069									
E7ETR7	NA			AP000356		ENST00000419133.5	ENSP00000395271.1	ENSG00000100031.19				HGNC:4250	4250		IPR000101,IPR029055			PF01019									
E7ETT5	NA			AC069513,AC233280		ENST00000477756.5	ENSP00000418306.1	ENSG00000145113.22				HGNC:7514	7514		IPR003886,IPR051495			PF06119									
E7ETT9	NA			AC027124		ENST00000437379.2	ENSP00000395188.2	ENSG00000163517.15				HGNC:19086	19086		IPR000286,IPR023696,IPR023801,IPR037138,IPR044150			PF00850		XP_005265548.1,XP_011532433.1							
E7ETU0	NA			AC114803		ENST00000421532.5	ENSP00000395173.1	ENSG00000135924.17				HGNC:5228	5228		IPR001623,IPR018253,IPR036869,IPR043183			PF00226									
E7ETU4	NA			AP000356		ENST00000432867.5	ENSP00000398589.1	ENSG00000100031.19				HGNC:4250	4250		IPR000101,IPR029055			PF01019									
E7ETU5	NA			AC092153,AC104598,AC131754,AC133105		ENST00000409075.5,ENST00000409289.6,ENST00000409972.5	ENSP00000386347.1,ENSP00000386571.2,ENSP00000387280.1	ENSG00000153250.21				HGNC:9907	9907		IPR000504,IPR002343,IPR012677,IPR034404,IPR035979			PF00076									
E7ETV1	NA			AC139451		ENST00000469027.5	ENSP00000420085.1	ENSG00000183763.9				HGNC:30764	30764		IPR001841,IPR013083,IPR052639			PF13639									
E7ETV3	NA			AL137120,AL356580		ENST00000475420.5	ENSP00000420079.1	ENSG00000065150.21				HGNC:6402	6402		IPR001494,IPR011989,IPR016024,IPR040122			PF25780									
E7ETV8	NA			AL137120,AL356580		ENST00000481689.6,ENST00000496368.6	ENSP00000417162.2,ENSP00000420043.2	ENSG00000065150.21				HGNC:6402	6402		IPR011989,IPR016024												
E7ETW3	NA			AC245136		ENST00000467543.6	ENSP00000420011.2	ENSG00000197993.9				HGNC:6308	6308														
E7ETX0	NA			AP003071		ENST00000542467.1	ENSP00000445551.1	ENSG00000162341.18				HGNC:20820	20820		IPR005821,IPR027359,IPR028798			PF00520									
E7ETX3	NA			AL662870		ENST00000504679.5	ENSP00000423906.1	ENSG00000204580.14				HGNC:2730	2730		IPR000421,IPR008979			PF00754									
E7ETZ8	NA			AC097467		ENST00000515654.5	ENSP00000427402.1	ENSG00000164114.19				HGNC:26118	26118		IPR026106												
E7EU00	NA			AL031284,AL928711		ENST00000413854.5	ENSP00000415417.2	ENSG00000188672.19				HGNC:10008	10008		IPR002229,IPR024041,IPR029020			PF00909									
E7EU01	NA			AC064826,AC068039		ENST00000445378.5,ENST00000709742.1	ENSP00000415410.1,ENSP00000517854.1	ENSG00000077380.16,ENSG00000292102.1				HGNC:2964	2964														
