Uniprot_ID	KEGG_rno	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
A0A8I6AKN6	NA														IPR003029,IPR012340,IPR044146,IPR050437			PF00575									
A0A8I6AKP1	NA														IPR000644,IPR001807,IPR002249,IPR014743,IPR046342,IPR051280			PF00654									
A0A8I6AKP4	NA														IPR013783,IPR036179,IPR050413												
A0A8I6AKP7	rno:685940																										
A0A8I6AKP9	NA																										
A0A8I6AKQ1	NA								498394						IPR026095,IPR044822			PF13837		XP_006251407.1							
A0A8I6AKQ2	NA														IPR000863,IPR027417			PF00685									
A0A8I6AKQ3	NA														IPR000357,IPR011989,IPR016024,IPR021133,IPR051023,IPR054573			PF02985,PF13646,PF22646									
A0A8I6AKQ8	NA														IPR001781,IPR010442,IPR033724,IPR034960,IPR047120			PF00412,PF06297									
A0A8I6AKR0	NA								259237						IPR001849,IPR011993,IPR016024,IPR021816,IPR026791,IPR027007,IPR027357,IPR035892,IPR037809,IPR043161,IPR043162,IPR046769,IPR046770,IPR046773			PF00169,PF06920,PF11878,PF14429,PF20421,PF20422		XP_006252555.1							
A0A8I6AKR2	NA																										
A0A8I6AKR5	NA														IPR003140,IPR029058,IPR050565			PF02230									
A0A8I6AKR8	NA														IPR001623,IPR036869,IPR042858			PF00226									
A0A8I6AKS2	NA														IPR000219,IPR001849,IPR011993,IPR035899,IPR051092			PF00169,PF00621									
A0A8I6AKS7	rno:303817								303817						IPR006904	rno:303817		PF04819		XP_001058776.1,XP_221310.4							
A0A8I6AKT2	NA																										
A0A8I6AKT3	NA														IPR000164,IPR009072												
A0A8I6AKT4	NA																										
A0A8I6AKU1	NA														IPR018732			PF10034									
A0A8I6AKU2	NA														IPR001478,IPR001781,IPR036034,IPR050604			PF00412,PF00595									
A0A8I6AKV0	NA														IPR014720,IPR044469,IPR044470,IPR051247			PF00035									
A0A8I6AKV1	NA														IPR007397,IPR008979,IPR039752			PF04300									
A0A8I6AKV3	NA																										
A0A8I6AKV4	NA														IPR000591,IPR015898,IPR016137,IPR036284,IPR036305,IPR036388,IPR036390,IPR040759,IPR044926,IPR047016,IPR047017			PF00610,PF00615,PF00631,PF18148									
A0A8I6AKV7	NA																										
A0A8I6AKV8	NA														IPR001873,IPR020903			PF00858									
A0A8I6AKV9	NA																										
A0A8I6AKW9	NA																										
A0A8I6AKX0	NA								360764											XP_008767203.1,XP_063127526.1							
A0A8I6AKX4	NA														IPR013783,IPR036179,IPR051694												
A0A8I6AKX9	NA								362580						IPR031476,IPR052825			PF15742		NP_001418113.1,NP_001418114.1,XP_006225563.1,XP_006225564.1							
A0A8I6AKY0	NA																										
A0A8I6AKY1	NA														IPR001202,IPR001849,IPR011993,IPR036020,IPR040392			PF00169,PF25541	R-RNO-1660499								
A0A8I6AKY6	NA																										
A0A8I6AKZ5	NA														IPR028118			PF14645									
A0A8I6AKZ9	NA														IPR004000,IPR020902,IPR043129			PF00022									
A0A8I6AL02	NA																										
A0A8I6AL11	NA														IPR000408,IPR009091,IPR051210			PF25390									
A0A8I6AL20	NA														IPR001909,IPR013087,IPR036051,IPR036236			PF00096,PF01352,PF13912									
A0A8I6AL22	NA														IPR001194,IPR005112,IPR005113,IPR037516,IPR043153,IPR051942			PF02141,PF03455,PF03456									
A0A8I6AL29	NA														IPR001245,IPR011009,IPR050122			PF07714									
A0A8I6AL30	NA																										
A0A8I6AL31	NA														IPR031501			PF15757									
A0A8I6AL33	NA														IPR000866,IPR013766,IPR019479,IPR036249,IPR050217			PF00578,PF10417									
A0A8I6AL38	NA																										
A0A8I6AL40	NA														IPR019324			PF10175									
A0A8I6AL42	NA														IPR003599,IPR007110,IPR013106,IPR013783,IPR036179,IPR050504,IPR053896			PF07686,PF22705									
A0A8I6AL44	NA																										
A0A8I6AL45	NA																										
A0A8I6AL46	NA														IPR009003			PF13365									
A0A8I6AL47	NA														IPR036871												
A0A8I6AL49	NA														IPR006968,IPR054549,IPR055412			PF04884,PF24160									
A0A8I6AL50	NA														IPR000219,IPR001849,IPR011993,IPR035899,IPR051336,IPR055251			PF00621,PF22697									
A0A8I6AL54	NA																										
A0A8I6AL60	NA														IPR005225,IPR006689,IPR024156,IPR027417			PF00025									
A0A8I6AL72	NA														IPR001680,IPR015943,IPR036322,IPR048720			PF21032									
A0A8I6AL75	NA								499724						IPR029089			PF15559		NP_001382064.1,XP_006233523.1							
A0A8I6AL76	NA														IPR016130,IPR029021,IPR039802,IPR039803												
A0A8I6AL82	NA																										
A0A8I6AL85	NA																										
A0A8I6AL86	NA														IPR000109,IPR018456,IPR036259			PF00854									
A0A8I6AL88	NA																										
A0A8I6AL95	NA														IPR001478,IPR036034,IPR050614			PF00595									
A0A8I6ALA2	NA																										
A0A8I6ALA9	NA								308807						IPR001254,IPR009003,IPR018114,IPR043504,IPR050966			PF00089		XP_017444659.1,XP_038969012.1,XP_063118806.1							
A0A8I6ALB5	NA																										
A0A8I6ALB7	NA														IPR006907			PF04822									
A0A8I6ALC3	NA														IPR006907			PF04822									
A0A8I6ALC6	NA								102553278						IPR001909,IPR013087,IPR036051,IPR036236			PF00096,PF01352,PF13465,PF13894		XP_006244278.1							
A0A8I6ALC7	NA														IPR003734,IPR051624			PF02582									
A0A8I6ALD0	NA														IPR000048,IPR027417,IPR051185			PF00612									
A0A8I6ALD1	NA														IPR001680,IPR005108,IPR011047,IPR011048,IPR015943,IPR036322,IPR050630,IPR055439,IPR055442			PF03451,PF23409,PF23414									
A0A8I6ALE3	NA														IPR007129,IPR021150			PF03981									
A0A8I6ALE6	NA																										
A0A8I6ALE9	NA														IPR006689,IPR027417,IPR042292			PF00025									
A0A8I6ALF1	NA														IPR027902			PF14868									
A0A8I6ALG2	NA														IPR001005,IPR009057,IPR017884,IPR017930,IPR031557,IPR051571			PF00249,PF15784									
A0A8I6ALG3	NA																										
A0A8I6ALG4	NA														IPR001909,IPR036051,IPR050758			PF01352									
A0A8I6ALG6	NA								65023						IPR002048,IPR011992,IPR018247,IPR028846			PF13499,PF13833		NP_001248317.1							
A0A8I6ALG8	NA														IPR019191,IPR052436			PF09811									
A0A8I6ALH4	NA								353256						IPR004212,IPR016659,IPR036647			PF02946		NP_001388139.1,XP_017453853.1,XP_063127480.1,XP_063127486.1,XP_063127487.1							
A0A8I6ALH6	NA								361877						IPR006594,IPR008116			PF04503		NP_001385957.1							
A0A8I6ALH9	NA								297453						IPR023696,IPR023801,IPR037138,IPR044150			PF00850		XP_063141891.1							
A0A8I6ALI4	NA																										
A0A8I6ALI5	NA								362648						IPR000219,IPR001452,IPR001849,IPR011993,IPR035899,IPR036028,IPR047270,IPR047271			PF00169,PF00621,PF07653		XP_008762492.1							
A0A8I6ALI6	NA																										
A0A8I6ALJ1	NA														IPR026164			PF21045									
A0A8I6ALJ2	NA																										
A0A8I6ALJ8	NA								60444						IPR003148,IPR003929,IPR013099,IPR047871			PF03493,PF07885,PF22614		XP_008759846.1							
A0A8I6ALK4	NA														IPR001164,IPR002110,IPR013724,IPR022018,IPR032352,IPR036770,IPR037278,IPR038508,IPR047161			PF01412,PF08518,PF12205,PF12796,PF16559									
A0A8I6ALL0	NA																										
A0A8I6ALL2	NA														IPR013766,IPR036249,IPR052792			PF00085									
A0A8I6ALL3	NA								134478813						IPR027862			PF15049		XP_006223888.1,XP_006256296.1,XP_038955230.1							
A0A8I6ALL4	NA																										
A0A8I6ALL5	NA								498606						IPR019371,IPR039843			PF10241		XP_006252984.1							
A0A8I6ALM0	NA														IPR003599,IPR007110,IPR013106,IPR013783,IPR036179,IPR050150			PF07686									
A0A8I6ALM3	NA																										
A0A8I6ALM5	NA																										
A0A8I6ALM6	NA								140935						IPR001849,IPR011993,IPR030113			PF00169		XP_008768469.1							
A0A8I6ALM7	NA														IPR001236,IPR001557,IPR008883,IPR015955,IPR016135,IPR022383,IPR036291			PF00056,PF02866,PF05743									
A0A8I6ALN1	NA														IPR009601			PF06729									
A0A8I6ALN2	NA														IPR003671,IPR042567			PF02513									
A0A8I6ALN5	NA								100361265						IPR027822			PF15483		XP_038956350.1							
A0A8I6ALN8	NA																										
A0A8I6ALP0	NA																										
A0A8I6ALP1	NA								363187						IPR027486,IPR036838,IPR040055			PF00338		NP_001376181.1,XP_006244526.1							
A0A8I6ALP2	NA																										
A0A8I6ALP4	NA														IPR001909,IPR013087,IPR036051,IPR036236,IPR050589			PF00096,PF01352									
A0A8I6ALP5	NA																										
A0A8I6ALP7	NA																										
A0A8I6ALP8	NA								685860						IPR057437			PF25344		XP_038968862.1							
A0A8I6ALP9	NA														IPR001452,IPR003961,IPR013783,IPR035753,IPR036028,IPR036116,IPR040325			PF07653,PF14604,PF25523,PF25566									
A0A8I6ALQ7	NA								684293						IPR000008,IPR035892,IPR043541			PF00168		XP_008762162.1,XP_008768118.1							
A0A8I6ALR1	NA																										
A0A8I6ALR3	NA								102556681						IPR000980,IPR035049,IPR036860			PF00017		NP_001408249.1,XP_001065477.2,XP_003752704.1							
A0A8I6ALR7	NA																										
A0A8I6ALS2	NA																										
A0A8I6ALS7	NA														IPR001304,IPR016186,IPR016187,IPR018378,IPR033989,IPR050111			PF00059									
A0A8I6ALT1	NA								24170						IPR001303,IPR036409,IPR051017			PF00596		XP_006251229.1							
A0A8I6ALT3	NA														IPR001680,IPR015943,IPR019775,IPR020472,IPR036322			PF00400									
A0A8I6ALT9	NA														IPR023250												
A0A8I6ALU1	NA																										
A0A8I6ALU3	NA														IPR006680,IPR011059,IPR011778,IPR032466,IPR050378			PF01979									
A0A8I6ALV0	NA																										
A0A8I6ALV1	NA																										
A0A8I6ALW1	NA																										
A0A8I6ALW2	NA														IPR019412			PF10300									
A0A8I6ALW8	NA								499783						IPR000331,IPR001180,IPR035974,IPR050989			PF00780,PF02145		NP_001417583.1,XP_063140913.1,XP_063140918.1							
A0A8I6ALX1	NA														IPR002350,IPR036058			PF00050									
A0A8I6ALX6	NA														IPR001909,IPR003309,IPR013087,IPR036051,IPR036236,IPR038269,IPR050916			PF00096,PF01352,PF02023									
A0A8I6ALY3	NA														IPR032549			PF16297									
A0A8I6ALY4	NA														IPR011496,IPR016181,IPR017853,IPR051822			PF07555									
A0A8I6ALY7	NA														IPR002048,IPR011992,IPR018247			PF13499									
A0A8I6ALY9	NA														IPR023352,IPR040162												
A0A8I6ALZ0	NA																										
A0A8I6ALZ2	NA																										
A0A8I6AM07	NA														IPR027831,IPR055310			PF14846									
A0A8I6AM10	NA																										
A0A8I6AM14	NA														IPR027970			PF15371									
A0A8I6AM20	NA														IPR000679,IPR000949,IPR001005,IPR001025,IPR009057,IPR017884,IPR035170,IPR040138,IPR043151			PF00249,PF00320,PF01426,PF01448,PF17226									
A0A8I6AM22	NA								302935						IPR014840,IPR026947			PF08729,PF14075		XP_006245849.1							
A0A8I6AM28	NA														IPR000668,IPR001212,IPR013128,IPR025660,IPR038765			PF00112									
A0A8I6AM30	NA																										
A0A8I6AM34	NA														IPR000488,IPR001368,IPR011029,IPR017371,IPR022323,IPR052459,IPR057633			PF00020,PF23630									
A0A8I6AM36	NA														IPR000608,IPR016135			PF00179									
A0A8I6AM45	NA														IPR000276,IPR005388,IPR017452			PF00001		XP_017449679.1							
A0A8I6AM48	NA																										
A0A8I6AM49	NA														IPR000980,IPR001849,IPR011993,IPR035843,IPR036860,IPR051707			PF00017,PF00169									
A0A8I6AM52	NA														IPR037516,IPR042431			PF08616									
A0A8I6AM54	NA														IPR000014,IPR022728,IPR035965,IPR048814,IPR050760,IPR057310			PF12114,PF21353,PF23170									
A0A8I6AM57	NA								316432						IPR006723,IPR010504,IPR024114,IPR027267			PF04629,PF06456		XP_006245057.1							
A0A8I6AM59	NA								500853						IPR016137,IPR036305,IPR042651,IPR044926,IPR048073,IPR048074,IPR048075			PF00615		XP_038936085.1							
A0A8I6AM64	NA								266808						IPR001611,IPR025875,IPR032675			PF12799		XP_038957733.1							
A0A8I6AM67	NA																										
A0A8I6AM73	NA														IPR031161,IPR035423,IPR042279,IPR051244			PF13402,PF17291									
A0A8I6AM75	NA														IPR026674												
A0A8I6AM77	NA																										
A0A8I6AM84	NA																										
A0A8I6AM86	NA																										
A0A8I6AM89	NA																										
A0A8I6AM91	NA														IPR026795			PF15135									
A0A8I6AM92	NA														IPR013244,IPR015943,IPR029145,IPR036322,IPR054751			PF08314,PF15492,PF22913	R-RNO-6811434								
A0A8I6AMA0	NA								308942						IPR001024,IPR001194,IPR004012,IPR005112,IPR005113,IPR036392,IPR037213,IPR037516,IPR043153,IPR047277,IPR047278,IPR047294,IPR047295			PF01477,PF02141,PF02759,PF03455,PF03456		XP_017444693.1							
A0A8I6AMA5	NA																										
A0A8I6AMB4	NA								308099						IPR003961,IPR013783,IPR036116,IPR049109			PF00041,PF21731		XP_063144487.1							
A0A8I6AMB8	NA																										
A0A8I6AMC0	NA														IPR002347,IPR020904,IPR036291			PF00106									
A0A8I6AMC2	NA														IPR001611,IPR003591,IPR032675,IPR050541			PF13855									
A0A8I6AMC3	NA																										
A0A8I6AMD3	NA														IPR001079,IPR013320,IPR044156			PF00337									
A0A8I6AMD7	NA														IPR029331			PF15274									
A0A8I6AMD8	NA								684365						IPR000276,IPR000725,IPR017452,IPR050402			PF13853		NP_001396073.1,XP_001070060.1							
A0A8I6AME0	NA								315741						IPR004254			PF03006		NP_001420703.1,XP_006243271.1							
A0A8I6AME2	NA																										
A0A8I6AME4	NA								56003						IPR008114,IPR016491,IPR027417,IPR030379			PF00735		XP_063120233.1,XP_063120234.1							
A0A8I6AME6	NA														IPR006757,IPR039574			PF04664									
A0A8I6AME9	NA														IPR006594,IPR008116			PF04503									
A0A8I6AMF3	NA														IPR013766,IPR036249			PF00085									
A0A8I6AMF4	NA														IPR003599,IPR007110,IPR013106,IPR013783,IPR036179,IPR050150			PF07686									
A0A8I6AMF6	NA																										
A0A8I6AMG0	NA														IPR051655												
A0A8I6AMH1	NA																										
A0A8I6AMH3	NA														IPR013568,IPR027841,IPR039465			PF08357,PF15037									
A0A8I6AMH4	NA																										
A0A8I6AMH6	NA														IPR006017,IPR006018			PF02029									
A0A8I6AMH7	NA																										
A0A8I6AMI7	NA																										
A0A8I6AMI9	NA														IPR000626,IPR029071,IPR047154			PF00240									
A0A8I6AMJ4	NA								684293						IPR000008,IPR035892,IPR043541			PF00168		XP_008762158.1,XP_008768117.1							
A0A8I6AMK3	NA														IPR008604,IPR051483			PF05672									
A0A8I6AMK6	NA																										
A0A8I6AMK9	NA																										
A0A8I6AML1	NA														IPR000198,IPR008936,IPR051576			PF00620									
A0A8I6AML3	NA								364981						IPR019357			PF10224		XP_006255357.1,XP_063134245.1							
A0A8I6AML5	NA								362293						IPR001623,IPR018253,IPR036869,IPR043183			PF00226		XP_017448165.1,XP_038963662.1							
A0A8I6AMM1	NA																										
A0A8I6AMM6	NA														IPR011990,IPR019412			PF10300									
A0A8I6AMM7	NA														IPR000159,IPR001849,IPR011993,IPR029071,IPR039664,IPR039665			PF00169,PF21989									
A0A8I6AMM8	NA														IPR001452,IPR035835,IPR036028,IPR050384			PF00018,PF07653,PF14604									
A0A8I6AMN3	NA														IPR008139,IPR011001,IPR039676,IPR048593			PF20825									
A0A8I6AMN4	NA														IPR000571,IPR041686			PF15663									
A0A8I6AMQ5	NA														IPR017515,IPR029068,IPR037523,IPR051785			PF13669									
A0A8I6AMR0	NA														IPR002129,IPR015421,IPR015424,IPR021115			PF00282									
A0A8I6AMR6	NA														IPR004910,IPR034751,IPR039058			PF03226									
A0A8I6AMS0	NA																										
A0A8I6AMS5	NA																										
A0A8I6AMS8	NA								298141						IPR000299,IPR000798,IPR011993,IPR014352,IPR014847,IPR018979,IPR018980,IPR019747,IPR019748,IPR019749,IPR029071,IPR035963			PF00373,PF08736,PF09379,PF09380		NP_001402749.1							
A0A8I6AMS9	NA																										
A0A8I6AMT1	NA														IPR011611,IPR029056,IPR034093,IPR052562			PF00294									
A0A8I6AMT2	NA								286937						IPR011990,IPR019734,IPR024111			PF13181,PF13432		XP_063137497.1							
A0A8I6AMT4	NA														IPR001611,IPR001683,IPR003591,IPR032675,IPR036871,IPR037904,IPR057288			PF00787,PF23142,PF25625									
A0A8I6AMT5	NA								102552988						IPR031668			PF15829		XP_038943578.2							
A0A8I6AMT7	NA																										
A0A8I6AMT8	NA								25164						IPR002110,IPR036770,IPR050776			PF13637		XP_006238443.1							
A0A8I6AMU2	rno:680244								680244						IPR038805	rno:680244				NP_001418801.1,NP_001418802.1,XP_001056308.1,XP_002726399.1,XP_006224952.1,XP_006236457.1							
A0A8I6AMU3	NA								307236						IPR001356,IPR009057,IPR013087,IPR038861,IPR045762			PF19627		XP_063133365.1							
A0A8I6AMU6	NA																										
A0A8I6AMU7	NA														IPR007129,IPR021150			PF03981									
A0A8I6AMV0	NA								303501						IPR000198,IPR001478,IPR001849,IPR008936,IPR011993,IPR036034,IPR041489,IPR041681			PF00620,PF15410,PF17820		XP_063126215.1							
A0A8I6AMV2	NA														IPR002740,IPR015947,IPR047197,IPR052181			PF01878									
A0A8I6AMV5	NA																										
A0A8I6AMV6	NA																										
A0A8I6AMV8	NA																										
A0A8I6AMW3	NA														IPR002048,IPR011992,IPR018247,IPR045252			PF13499									
A0A8I6AMX0	NA														IPR000159,IPR029071,IPR033593			PF00788									
A0A8I6AMX3	NA																										
A0A8I6AMX4	NA																										
A0A8I6AMX8	NA								58953						IPR000863,IPR027417			PF00685		XP_017450556.1							
A0A8I6AMX9	NA														IPR031389			PF15679									
A0A8I6AMZ4	NA																										
A0A8I6AMZ7	NA																										
A0A8I6AN01	NA																										
A0A8I6AN02	NA														IPR000577,IPR006003,IPR018484,IPR018485,IPR043129			PF00370,PF02782									
