Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
B9EQU7	NA			AE013599,BT058022					37939											NP_001286850.1							
C0HDP5	NA			AE013599,BT060451					37710											NP_001286767.1							
C0HK94	dme:Dmel_CG45078			AE014297					19836061							dme:Dmel_CG45078				NP_731506.1							
C0P8M9	dme:Dmel_CG42448			AE014134,BT064648					8673966						IPR008251,IPR016197	dme:Dmel_CG42448		PF01393		NP_001162985.1							
C0P8N6	dme:Dmel_CG42847			AE014134,BT064655					10178913							dme:Dmel_CG42847				NP_001188756.1							
C0P8P1	dme:Dmel_CG43077			AE014298,BT064660					12797990							dme:Dmel_CG43077				NP_001245724.1							
C0P8P2	NA			AE013599,BT064661																							
C0PDE1	dme:Dmel_CG43050			AE014134,BT066310					12798184						IPR012674	dme:Dmel_CG43050				NP_001246017.1							
C0PPJ8	dme:Dmel_CG43237			AE013599,BT070217					12798327							dme:Dmel_CG43237				NP_001246387.1							
C0PPK1	dme:Dmel_CG42607			AE014296,BT070220,FJ460568					8674005							dme:Dmel_CG42607				NP_001163491.1							
C0PUW4	dme:Dmel_CG43861			AE014134,BT072820					35284							dme:Dmel_CG43861				NP_001163019.1							
C0PV00	NA			AE014296,BT072856					50105											NP_001189142.1							
C0PV03	dme:Dmel_CG43230			AE014134,BT072859					12798223							dme:Dmel_CG43230				NP_001246035.1							
C0PV10	dme:Dmel_CG42703			AE013599,BT072866					10178828						IPR029375	dme:Dmel_CG42703		PF15104		NP_001188997.1							
C0PV11	NA			AE014296,BT072867					39677											NP_001189110.1							
C0PV13	dme:Dmel_CG42469			AE014134,BT072869					8674095							dme:Dmel_CG42469				NP_001162892.1							
C0PV26	dme:Dmel_CG42831			AE014296,BT072882					10178844							dme:Dmel_CG42831				NP_001189080.1							
C0PV53	dme:Dmel_CG42764			AE014296,BT072909					10178963						IPR014044,IPR035940	dme:Dmel_CG42764		PF00188		NP_001189140.1							
C0PV55	dme:Dmel_CG43183			AE013599,BT072911					12798381							dme:Dmel_CG43183				NP_001246203.1							
C0PV67	dme:Dmel_CG42656			AE014297,BT072923					10178806							dme:Dmel_CG42656				NP_001189192.1							
C0PV74	dme:Dmel_CG2471			AE014298,BT072930					32156						IPR001611,IPR003591,IPR032675,IPR050216	dme:Dmel_CG2471		PF13855		NP_001162727.1							
C0PVC9	NA			AE014297,BT072985					12797901											NP_001287324.1							
C1C3H6	dme:Dmel_CG43235			AE014134,BT081405					12798301						IPR003146,IPR036990	dme:Dmel_CG43235		PF02244		NP_001245931.1							
C1C529	NA			AE014297,BT081958					41824						IPR031828			PF15929		NP_001247112.1,NP_001287334.1							
C1C5A5	NA			AE014297,BT082034																							
C3KKC6	NA			AE014134,BT083391					34732											NP_001162968.1,NP_723801.2							
C4IXW2	NA			AE014297,BT021353					40652											NP_001303485.1							
C4NAN9	dme:Dmel_CG42602			AE014134,FJ460563					8673990						IPR002223,IPR020901,IPR036880	dme:Dmel_CG42602		PF00014		NP_001162862.1							
C4NAP1	dme:Dmel_CG42604			AE014134,FJ460565					8674007							dme:Dmel_CG42604				NP_001162957.1							
C4NAP2	dme:Dmel_CG42605			AE014134,FJ460566					8674048							dme:Dmel_CG42605				NP_001163004.1,NP_001286036.1							
C4NAP6	dme:Dmel_CG42609			AE014297,FJ460570					8673987							dme:Dmel_CG42609				NP_001163738.1							
C5WLP9	dme:Dmel_CG15361			AE014134,BT088864					50190							dme:Dmel_CG15361				NP_001259893.1,NP_652352.1							
C5WLR9	dme:Dmel_CG34256			AE014296,BT088884					5740297						IPR012674	dme:Dmel_CG34256				NP_001097642.2							
C6SUS8	dme:Dmel_CG42700			AE013599,BT088920					36330						IPR055577	dme:Dmel_CG42700		PF23672		NP_001188909.1,NP_001286338.1,NP_001286340.1							
C6SUT0	dme:Dmel_CG43218			AE014296,BT088922					12798438						IPR002557,IPR036508,IPR051940	dme:Dmel_CG43218		PF01607		NP_001246864.1							
C6SUY0	NA			AE014134,BT088972					34732											NP_001246019.1							
C6SV36	dme:Dmel_CG44250			AE013599,BT089028					19836034						IPR006616	dme:Dmel_CG44250		PF11901		NP_001163133.1							
C8VV60	dme:Dmel_CG10616			AE014296,BT099806					39420						IPR029454	dme:Dmel_CG10616		PF14778		NP_001287048.1,NP_648576.1							
C9QNZ0	NA			AE014296,BT099872					5740883											NP_001189118.1							
C9QNZ6	dme:Dmel_CG42460			AE014134,BT099878					8674116						IPR002223,IPR036880	dme:Dmel_CG42460		PF00014		NP_001162857.1,NP_001285584.1							
C9QP70	dme:Dmel_CG43402			AE014134,BT099952					12797876							dme:Dmel_CG43402				NP_001245838.1,NP_001285563.1							
C9QP72	dme:Dmel_CG43112			AE013599,BT099954					12798405							dme:Dmel_CG43112				NP_001246262.1							
C9QP99	dme:Dmel_CG34245			AE014296,BT099981,KX531494					5740416							dme:Dmel_CG34245				NP_001189107.1							
C9QPA1	NA			AE014296,BT099983					12797937											NP_001246830.1							
C9QPH0	dme:Dmel_CG42473			AE014134,BT100084,KX531462					8674051							dme:Dmel_CG42473				NP_001162958.1							
D0EP89	dme:Dmel_CG45766			CP007106,GQ868243,GQ868244,KP684500,KP684501					26067042,26067044							dme:Dmel_CG45764,dme:Dmel_CG45766				NP_001303581.1,NP_001303583.1							
D0EP91	dme:Dmel_CG45763			CP007106,GQ868246,KP684503					26067041							dme:Dmel_CG45763				NP_001303580.1							
D0EP92	dme:Dmel_CG45768			CP007106,GQ868249,KP684506					26067046							dme:Dmel_CG45768				NP_001303585.1							
D0EP94	dme:Dmel_CG45769			CP007106,GQ868251,KP684508					26067047							dme:Dmel_CG45769				NP_001303586.1							
D0EP95	dme:Dmel_CG45770			BT133135,CP007106,GQ868254,KP684511					26067043,26067048							dme:Dmel_CG45765,dme:Dmel_CG45770				NP_001303582.1,NP_001303587.1							
D0EP96	dme:Dmel_CG45767			CP007106,GQ868255,KP684512					26067045							dme:Dmel_CG45767				NP_001303584.1							
D0IQA3	dme:Dmel_CG42570			AE014296,BT100141					8674011							dme:Dmel_CG42570				NP_001163449.1							
D0IQC0	dme:Dmel_CG43107			AE013599,BT100158					12798326							dme:Dmel_CG43107				NP_001246386.1							
D0IQF4	NA			AE014297,BT100192,BT100324					42232						IPR002557,IPR036508,IPR052976			PF01607		NP_001247183.1							
D0Z740	NA			AE013599,BT100287					4379870											NP_001286245.1							
D0Z748	dme:Dmel_CG11073			AE013599,BT100295					37519							dme:Dmel_CG11073				NP_001163245.1							
D0Z756	dme:Dmel_CG14762			AE013599,BT100303					35768						IPR001611,IPR003591,IPR032675,IPR050541	dme:Dmel_CG14762		PF00560,PF13855		NP_001246198.1							
D1Z365	dme:Dmel_CG42475			AE014134,BT100329					8674064							dme:Dmel_CG42475				NP_001162982.1,NP_001303324.1							
D2A6J2	NA			AE014134,BT128756					3355094						IPR000086,IPR015797,IPR031804			PF00293,PF15916		NP_001163833.1							
D2A6L3	dme:Dmel_CG42598			AE014296					8674042						IPR004302	dme:Dmel_CG42598		PF03067		NP_001163857.2							
D2NUF2	NA			AE013599,BT120095					36724											NP_001246341.1							
D3DMS2	NA			AE014297,BT120238					3885583						IPR013547			PF08336		NP_001247370.1							
D3DMX8	NA			AE013599,BT120294					36689						IPR035624,IPR041591,IPR053027			PF17780		NP_001286443.1							
D4G7E9	dme:Dmel_CG43446			AE014297,BT122101					12798498						IPR011011,IPR013083	dme:Dmel_CG43446				NP_001247216.1							
D4G7F4	dme:Dmel_CG44270			AE014134,BT122106,KX531745					19835022							dme:Dmel_CG44270				NP_001286105.1							
D5A7P2	dme:Dmel_CG43445			AE014297,BT122169					12798450							dme:Dmel_CG43445				NP_001247174.1							
D5AEM5	NA			AE014296,BT124762					5740612						IPR026050					NP_001246775.1							
D5SHT6	dme:Dmel_CG5707			AE014296,BT124887					48422						IPR000073,IPR029058,IPR050266	dme:Dmel_CG5707		PF00561		NP_001246563.1,NP_001246564.1							
D5SHV2	dme:Dmel_CG3651			AE014134,BT124903					35440							dme:Dmel_CG3651				NP_001260681.1							
D6W4L3	NA			AE014297,BT124913					40945						IPR002549					NP_001246975.1							
D6W4M8	dme:Dmel_CG43449			AE014297,BT124928					12797883							dme:Dmel_CG43449				NP_001247038.1,NP_001247039.1							
D6W4N5	dme:Dmel_CG43447			AE014297,BT124935					12798275							dme:Dmel_CG43447				NP_001247336.1							
D6W4P9	dme:Dmel_CG43401			AE014134,BT124949					12797875							dme:Dmel_CG43401				NP_001245837.1,NP_001285562.1							
D6W4Q3	dme:Dmel_CG43389			AE014296,BT124953					12798574							dme:Dmel_CG43389				NP_001246594.1							
D6W4R4	dme:Dmel_CG43450			AE014297,BT124964,KX532006					12797889							dme:Dmel_CG43450				NP_001247073.1							
D6W4S3	dme:Dmel_CG43168			AE014296,BT124973					12798364							dme:Dmel_CG43168				NP_001246646.1							
D6W4T1	dme:Dmel_CG42781			AE014298,BT124981					10178968							dme:Dmel_CG42781				NP_001188555.1							
D6W4V3	dme:Dmel_CG14985			AE014296,BT125003					38470						IPR007330,IPR032341,IPR036181,IPR038113,IPR045331,IPR052817	dme:Dmel_CG14985		PF04212,PF16565		NP_001246608.1							
E0R7Q0	dme:Dmel_CG43171			AE013599,BT064637,KX531844					12798393							dme:Dmel_CG43171				NP_001246246.1,NP_001286284.1,NP_001303341.1							
E0R7Q1	dme:Dmel_CG43732			AE014297,BT072957					14462486							dme:Dmel_CG43732				NP_001262721.1,NP_001303510.1							
E0R7Q3	dme:Dmel_CG42660			AE014296,BT082101					10178939							dme:Dmel_CG42660				NP_001189062.1,NP_001286968.1							
E1JGK3	NA			AE013599,BT133275					37017						IPR004031,IPR050579			PF13903		NP_001163182.1,NP_001163183.1							
E1JGR3	dme:Dmel_CG42497			AE013599,BT126130,KX531649					8674071						IPR031833	dme:Dmel_CG42497		PF15932		NP_001163242.1							
E1JGT2	dme:Dmel_CG44253			AE013599					19835865							dme:Dmel_CG44253				NP_001163261.1							
E1JGV4	dme:Dmel_CG42568			AE013599,BT126284,KX531485					8674104							dme:Dmel_CG42568				NP_001163284.1,NP_001163285.1							
E1JGW0	NA			AE013599,BT133226					37877						IPR000073,IPR029058			PF00561		NP_001163290.1,NP_001286832.1							
E1JH07	dme:Dmel_CG42516			AE013599,AY119595					8674068						IPR019481,IPR042771	dme:Dmel_CG42516		PF10419	R-DME-76061,R-DME-76066	NP_001163086.1,NP_001163087.1,NP_001286185.1							
E1JH12	dme:Dmel_CG42615			AE013599					8674036							dme:Dmel_CG42615				NP_001163091.1							
E1JH37	dme:Dmel_CG42493			AE013599,KX532123					8674013							dme:Dmel_CG42493				NP_001163120.1							
E1JH75	dme:Dmel_CG42524			AE013599,BT029605					8674084							dme:Dmel_CG42524				NP_001163160.1,NP_001246346.1,NP_001286465.1							
E1JH94	dme:Dmel_CG42561			AE013599,BT126169,KX531637					8674029							dme:Dmel_CG42561				NP_001163180.1							
E1JHF6	dme:Dmel_CG42470			AE014134					8673979							dme:Dmel_CG42470				NP_001162953.1							
E1JHF7	dme:Dmel_CG42471			AE014134					8674020							dme:Dmel_CG42471				NP_001162954.1							
E1JHF8	dme:Dmel_CG42472			AE014134					8674085							dme:Dmel_CG42472				NP_001162955.1							
E1JHG2	dme:Dmel_CG42474			AE014134,KX531604					8674115						IPR002350,IPR036058	dme:Dmel_CG42474		PF00050		NP_001162959.1							
E1JHG3	dme:Dmel_CG42486			AE014134,BT088992					8673962						IPR002350,IPR036058	dme:Dmel_CG42486		PF00050		NP_001162960.1,NP_001285853.1							
E1JHH4	dme:Dmel_CG43779			AE014134					14462761							dme:Dmel_CG43779				NP_001162971.1							
E1JHI4	dme:Dmel_CG42587			AE014134					8674060							dme:Dmel_CG42587				NP_001162981.1							
E1JHJ7	dme:Dmel_CG42556			AE014134,BT150364					8674031						IPR019362	dme:Dmel_CG42556		PF10229		NP_001162994.1							
E1JHK5	dme:Dmel_CG42634			AE014134,BT120241,KX531841					8674088							dme:Dmel_CG42634				NP_001163002.1							
E1JHL4	dme:Dmel_CG42502			AE014134,BT133081					8674072							dme:Dmel_CG42502				NP_001163011.1,NP_001286060.1,NP_001286061.1							
E1JHN0	dme:Dmel_CG14397			AE014134,BT132837					8674022							dme:Dmel_CG14397				NP_001163027.1							
E1JHP6	dme:Dmel_CG42597			AE014134					8674090						IPR032145	dme:Dmel_CG42597		PF16089		NP_001163043.1							
E1JHS1	dme:Dmel_CG42463			AE014134					8674028						IPR002223,IPR036880	dme:Dmel_CG42463		PF00014		NP_001162860.1							
E1JHS4	dme:Dmel_CG42464			AE014134					8674117						IPR002223,IPR020901,IPR036880,IPR051388	dme:Dmel_CG42464		PF00014		NP_001162863.1							
E1JHS5	dme:Dmel_CG42465			AE014134					8674015						IPR002223,IPR036880	dme:Dmel_CG42465		PF00014		NP_001162864.1							
E1JHS6	dme:Dmel_CG42466			AE014134					8674059						IPR002223,IPR036880	dme:Dmel_CG42466		PF00014		NP_001162865.1							
E1JHS7	dme:Dmel_CG42467			AE014134					8673960						IPR036880	dme:Dmel_CG42467				NP_001162866.1							
E1JHX0	dme:Dmel_CG42554			AE014296,BT126114					8674073						IPR039679	dme:Dmel_CG42554				NP_001163314.1							
E1JHZ6	dme:Dmel_CG42481			AE014296,KX531565					8674058							dme:Dmel_CG42481				NP_001163438.1,NP_001261798.1							
E1JI06	dme:Dmel_CG42571			AE014296					8674113							dme:Dmel_CG42571				NP_001163448.2							
E1JI09	dme:Dmel_CG42538			AE014296					8673985						IPR002223,IPR036880	dme:Dmel_CG42538		PF00014		NP_001163451.1							
E1JI30	dme:Dmel_CG32457			AE014296,KX531941					318040							dme:Dmel_CG32457				NP_001163497.1							
E1JI53	dme:Dmel_CG32391			AE014296					318007							dme:Dmel_CG32391				NP_001163365.2							
E1JI68	dme:Dmel_CG42590			AE014296					8674107							dme:Dmel_CG42590				NP_001163376.1							
E1JI69	dme:Dmel_CG42591			AE014296					8674006							dme:Dmel_CG42591				NP_001163377.1							
E1JI70	dme:Dmel_CG42445			AE014296,AY061086					8674111							dme:Dmel_CG42445				NP_001163378.1,NP_001261561.1							
E1JI94	dme:Dmel_CG42526			AE014296					8674075						IPR006578,IPR039353	dme:Dmel_CG42526		PF10545		NP_001163401.1							
E1JI98	dme:Dmel_CG42455			AE014296,BT100174,KX532031					8673988						IPR031851	dme:Dmel_CG42455		PF15938		NP_001163404.1,NP_001163405.1,NP_001163406.1							
E1JIB0	dme:Dmel_CG42536			AE014296					8673967						IPR031720	dme:Dmel_CG42536		PF15860		NP_001163411.1							
E1JIB1	dme:Dmel_CG42535			AE014296					8674023						IPR031720	dme:Dmel_CG42535		PF15860		NP_001163412.1							
E1JIG6	dme:Dmel_CG42511		CPX-2747	AE014297,AY119474					8674100						IPR028233	dme:Dmel_CG42511		PF14777		NP_001163568.1							
E1JII1	dme:Dmel_CG42633			AE014297					8674052							dme:Dmel_CG42633				NP_001163583.1							
E1JIJ1	dme:Dmel_CG42505			AE014297,AY075314					8674018							dme:Dmel_CG42505				NP_001163593.1							
E1JIJ2	dme:Dmel_CG42504			AE014297,AY075314					8674050							dme:Dmel_CG42504				NP_001163594.1							
E1JIS3	dme:Dmel_CG42608			AE014297					8673963							dme:Dmel_CG42608				NP_001163677.1							
E1JIS4	dme:Dmel_CG34034			AE014297					3885584							dme:Dmel_CG34034				NP_001163678.1							
E1JIX4	dme:Dmel_CG42488			AE014297					8674037						IPR026788,IPR038259	dme:Dmel_CG42488		PF15110		NP_001163729.1							
E1JIZ7	dme:Dmel_CG42487			AE014297					8674056							dme:Dmel_CG42487				NP_001163752.1							
E1JJ15	dme:Dmel_CG42592			AE014297					8673955						IPR032145	dme:Dmel_CG42592		PF16089		NP_001163770.1							
E1JJ19	dme:Dmel_CG45072			AE014297,BT150231					19835597							dme:Dmel_CG45072				NP_001287600.1							
E1JJ70	dme:Dmel_CG42537			AE014297					8674074						IPR002223,IPR036880	dme:Dmel_CG42537		PF00014		NP_001163530.1							
E1JJ79	dme:Dmel_CG42544			AE014297					8674002							dme:Dmel_CG42544				NP_001163539.1							
E1JJ84	dme:Dmel_CG42484			AE014297					8674093							dme:Dmel_CG42484				NP_001163544.1							
E1JJ97	dme:Dmel_CG42577			AE014298					8673999							dme:Dmel_CG42577				NP_001162806.1							
E1JJR5	dme:Dmel_CG42581			AE014298					8673991							dme:Dmel_CG42581				NP_001162800.1							
E1JJR7	dme:Dmel_CG42583			AE014298					8674103							dme:Dmel_CG42583				NP_001162803.1							
E1JJS0	dme:Dmel_CG42578			AE014298					8674106							dme:Dmel_CG42578				NP_001162807.1							
E2QC93	dme:Dmel_CG12744			AE013599,KX531572					36024						IPR013087,IPR036236,IPR050888	dme:Dmel_CG12744		PF00096		NP_610530.1,NP_724850.1							
E2QCN8	dme:Dmel_CG15870			AE013599					36446							dme:Dmel_CG15870				NP_610841.1							
E2QCY3	NA			AE014296,KX671573					318040											NP_730771.1							
E2QDA1	dme:Dmel_CG15323			AE014298,BT128836,KX671624					50257							dme:Dmel_CG15323				NP_652406.1							
E2RTP9	dme:Dmel_CG13877			AE014296,BT032819					38036							dme:Dmel_CG13877				NP_001189013.1							
E3CTN7	dme:Dmel_CG3764			AE014296,BT125703					39902						IPR028084,IPR028085,IPR028086,IPR037545	dme:Dmel_CG3764		PF14636,PF14637,PF14638	R-DME-9639288	NP_001261977.1							
E3CTS2	dme:Dmel_CG17508			AE013599,BT125738					49893							dme:Dmel_CG17508				NP_001246141.1							
E4NKK1	NA			AE014298,BT125798					31539											NP_001245543.1							
E8NH71	NA			AE013599,BT125947					36208						IPR006767,IPR006768,IPR036265,IPR040194			PF04676,PF04677		NP_001286311.1							
F0JAF4	dme:Dmel_CG32512			AE014298,BT125996					33085						IPR025423,IPR053009	dme:Dmel_CG32512		PF13664		NP_001259754.1							
F0JAN9	NA			AE014296,BT126081					39385						IPR000198,IPR001251,IPR008936,IPR036865,IPR049592			PF00620,PF13716		NP_001261743.1							
F0JAP7	dme:Dmel_CG15347			AE014298,BT126089					31779						IPR008472	dme:Dmel_CG15347		PF05444		NP_001188562.1							
F0JAR5	dme:Dmel_CG43101			AE013599,BT126107					12798468							dme:Dmel_CG43101				NP_001246329.1							
F0JAR8	dme:Dmel_CG42688			AE014134,BT126110					10178824							dme:Dmel_CG42688				NP_001188843.1,NP_001260564.1							
F0JAT1	dme:Dmel_CG42661			AE014296,BT126123					10178846							dme:Dmel_CG42661				NP_001189061.1,NP_001286969.1							
F0JAT6	dme:Dmel_CG43057			AE014134,BT126128					12798305							dme:Dmel_CG43057				NP_001245940.1,NP_001260236.1							
F2FB65	dme:Dmel_CG43071			AE013599,BT126152					12798340							dme:Dmel_CG43071				NP_001246414.1,NP_001286594.1							
F2FB84	dme:Dmel_CG43059			AE014296,BT126171					12798369							dme:Dmel_CG43059				NP_001246666.1							
F2FBA8	dme:Dmel_CG43668			AE013599,BT126195					14462617							dme:Dmel_CG43668				NP_001261110.1							
F2FBC0	NA			AE014297,BT126207,KX531618					4379842											NP_001246902.1							
F3YD67	dme:Dmel_CG43054			AE014134,BT126228,KX531509					12797997							dme:Dmel_CG43054				NP_001246068.1							
F3YD71	dme:Dmel_CG43103			AE013599,BT126232,KX671596					12798325							dme:Dmel_CG43103				NP_001246385.1							
F3YD72	dme:Dmel_CG42806			AE013599,BT126233					10178814							dme:Dmel_CG42806				NP_001188922.1							
F3YD80	dme:Dmel_CG42814			AE014297,BT126241					10178958						IPR000086,IPR004385,IPR015797	dme:Dmel_CG42814				NP_001189301.1							
F3YD86	dme:Dmel_CG43072			AE014296,BT126247,KX671609					12798436							dme:Dmel_CG43072				NP_001246854.1							
F3YDA1	dme:Dmel_CG43694			AE014297,BT126262					14462512							dme:Dmel_CG43694				NP_001262875.1							
F3YDA8	dme:Dmel_CG43351			AE013599,BT126269					12798343							dme:Dmel_CG43351				NP_001246416.1							
F3YDE1	dme:Dmel_CG17147			AE014296,BT126302					40216						IPR002557,IPR036508,IPR051940	dme:Dmel_CG17147		PF01607		NP_001262099.1							
F3YDJ5	dme:Dmel_CG18508			AE014298,BT126356					59253						IPR026776	dme:Dmel_CG18508		PF14975		NP_001284836.1,NP_652721.1							
F7VJS4	dme:Dmel_CG30471			AE013599,BT128724					246633						IPR002656,IPR006621,IPR052728	dme:Dmel_CG30471		PF01757,PF20146		NP_001261001.1							
F7VJS7	dme:Dmel_CG43076			AE014298,BT128727					12797979							dme:Dmel_CG43076				NP_001245678.1							
F7VJU4	dme:Dmel_CG43115			AE014298,BT128744					12798121						IPR032145	dme:Dmel_CG43115		PF16089		NP_001245542.1							
F9VMG5	dme:Dmel_CG31808			AE014134,AY118418,KX531652					10178782							dme:Dmel_CG31808				NP_001188822.1							
G2J5Z0	NA			AE013599,BT128847,KX531797					19836175						IPR020373			PF10937		NP_001188957.1							
G2J613	NA			AE014298,BT128870					31609						IPR048998,IPR052100			PF21107		NP_001284955.1							
G2J618	NA			AE013599,BT128875					246518						IPR002110,IPR036770			PF12796		NP_001286745.1							
G2J646	dme:Dmel_CG43195			AE013599,BT128903					12798124							dme:Dmel_CG43195				NP_001246438.1							
G4LTX2	dme:Dmel_CG42374			AE014296,AY118530,KX532015					7354371						IPR031821	dme:Dmel_CG42374		PF15925		NP_001137972.1,NP_001287115.1							
G4LU19	dme:Dmel_CG44355			AE014296,BT132649					19835366							dme:Dmel_CG44355				NP_001287046.1							
G7H7Y5	dme:Dmel_CG42822			AE014297,BT124846					10178916							dme:Dmel_CG42822				NP_001189243.1							
H0RN67	dme:Dmel_CG4741			AE013599,BT132789					37939							dme:Dmel_CG4741				NP_001246497.1							
H0RN96	dme:Dmel_CG14764			AE013599,BT132818					35749							dme:Dmel_CG14764				NP_001246197.1							
H0RNI8	NA			AE013599,BT132910					37987						IPR026806			PF15359		NP_001246513.1,NP_611981.2							
H0RNN8	dme:Dmel_CG13096			AE014134,BT132975					34183						IPR023674,IPR028364,IPR053110	dme:Dmel_CG13096		PF00687		NP_001285757.1,NP_609236.2							
H9ZYP9	dme:Dmel_CG45489			AE014298,BT132718					19836030							dme:Dmel_CG45489				NP_001285470.1							
L7S1A0	dme:Dmel_CG33941			AE014135,BT149877					3772538							dme:Dmel_CG33941				NP_001334686.1							
M9MRF0	dme:Dmel_CG42819			AE014134,KX531885					10178852							dme:Dmel_CG42819				NP_001188728.1							
