Uniprot_ID	KEGG_sce	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
Q12403	sce:YDL018C			BK006938,Z48432,Z74066					851544						IPR009038,IPR015720	sce:YDL018C		PF01105	R-SCE-6807878,R-SCE-6811434	NP_010266.1							
Q12405	sce:YOR084W			AY692642,BK006948,X94335,Z74992					854251						IPR000073,IPR029058,IPR050228	sce:YOR084W		PF12697		NP_014727.1							
Q12408	sce:YDL046W			AY692671,BK006938,Z71781,Z74094					851514						IPR003172,IPR014756,IPR033917,IPR036846,IPR039670	sce:YDL046W		PF02221	R-SCE-6798695,R-SCE-8964038	NP_010237.1							
Q12415	sce:YOR110W		CPX-1656	AY692910,BK006948,X90518,X94335,Z75018					854277						IPR013078,IPR014623,IPR019481,IPR029033,IPR051710	sce:YOR110W		PF00300,PF10419		NP_014753.1							
Q12420	sce:YOR308C		CPX-25	BK006948,X90565,Z75216					854485						IPR005011,IPR045347	sce:YOR308C		PF03343,PF19252		NP_014953.3							
Q12425	sce:YPR067W		CPX-2723	BK006949,Z49219,Z71255					856180						IPR000361,IPR017870,IPR035903	sce:YPR067W		PF01521	R-SCE-1362409	NP_015392.1							
Q12427	sce:YDR169C			BK006938,U33440,Z47813					851747						IPR018818	sce:YDR169C		PF10330		NP_010453.1							
Q12431	sce:YLL014W		CPX-307	AY557926,BK006945,X91488,X97560,Z73119					850646						IPR008504,IPR029008	sce:YLL014W		PF07019		NP_013087.1							
Q12433	sce:YOR023C		CPX-608	BK006948,X87331,Z74931					854188							sce:YOR023C				NP_014666.1							
Q12434	sce:YDL135C			AY558165,BK006938,D31630,X96876,Z74183					851420						IPR000406,IPR014756,IPR024792	sce:YDL135C		PF02115	R-SCE-8980692,R-SCE-9013026,R-SCE-9013106,R-SCE-9013148	NP_010146.1							
Q12442	sce:YOL002C			BK006948,U43491,Z74744					854160						IPR004254	sce:YOL002C		PF03006		NP_014641.2							
Q12447	sce:YDR071C			AY557672,BK006938,Z46796,Z74367					851643						IPR000182,IPR016181,IPR051635	sce:YDR071C		PF00583	R-SCE-209931	NP_010356.1							
Q12450	sce:YOR016C			AY693089,BK006948,X87331,Z74924					854181						IPR009038,IPR015720,IPR036598	sce:YOR016C		PF01105	R-SCE-6807878,R-SCE-6811434	NP_014659.1							
Q12453	sce:YOR112W			BK006948,X90518,X94335,Z75020					854279						IPR011989,IPR016024,IPR051177	sce:YOR112W				NP_014755.1							
Q12455	sce:YLR146C			AF067970,AY899255,BK006945,U53879,Z73318					850838						IPR001045,IPR029063,IPR030373,IPR030374,IPR030668,IPR035246,IPR037163	sce:YLR146C		PF01564,PF17284		NP_013247.1							
Q12458	sce:YDR368W			BK006938,U28373,X80642					851974						IPR018170,IPR020471,IPR023210,IPR036812,IPR044489	sce:YDR368W		PF00248		NP_010656.1							
Q12471	sce:YOL136C			BK006948,X90861,X95465,Z74878					853984						IPR003094,IPR013079,IPR014379,IPR027417	sce:YOL136C		PF01591	R-SCE-9634600	NP_014505.1							
Q12487	sce:YOR150W		CPX-1602	AY558133,BK006948,U55020,Z75058					854321						IPR005822,IPR005823,IPR023563,IPR036899	sce:YOR150W		PF00572		NP_014793.1							
Q12493	sce:YDR383C		CPX-1156,CPX-2533	BK006938,U28373,U32274					851991							sce:YDR383C				NP_010671.4							
Q12507	sce:YOR315W			BK006948,X90565,Z75223					854493							sce:YOR315W				NP_014960.1							
Q12520	sce:YPL244C			AY692836,BK006949,Z67751,Z73600					855832						IPR013657	sce:YPL244C		PF08449		NP_015080.1							
Q12525	sce:YLL062C			AY558194,BK006945,Z47973,Z73167					850664						IPR003726,IPR017226,IPR036589	sce:YLL062C		PF02574		NP_013038.1							
Q12676	sce:YMR113W			BK006946,Z49702					855140						IPR001645,IPR004101,IPR018109,IPR036565,IPR036615	sce:YMR113W		PF02875		NP_013831.1							
Q12743	sce:YDR411C			BK006938,L07952,U33007					852020						IPR007599,IPR035952	sce:YDR411C		PF04511		NP_010699.1							
Q12751	sce:YMR185W			BK006946,U20349,Z49808					855223						IPR016024,IPR019414,IPR019451,IPR039600	sce:YMR185W		PF10304,PF10363		NP_013910.1							
Q12753	sce:YPR008W			AY692804,BK006949,U31900,Z48951,Z49919,Z71255					856117						IPR001083,IPR036395,IPR051763	sce:YPR008W		PF00649		NP_015333.1							
Q2V2P4	sce:YIL156W-B			BK006942,Z38059					3628034						IPR013726	sce:YIL156W-B		PF08520		NP_001027534.1							
Q3E705	sce:YGR271C-A			AY558513,BK006941,X84098,Z73057					853188						IPR019310,IPR050786	sce:YGR271C-A		PF10153		NP_076891.4							
Q3E731	sce:YLL018C-A			BK006945,Z73125					850642						IPR051383	sce:YLL018C-A				NP_013082.1							
Q3E790	sce:YBR058C-A		CPX-3158	BK006936,Z35927					852350							sce:YBR058C-A				NP_116327.3							
Q3E798	sce:YLR099W-A			BK006945,U53876					850789						IPR037652	sce:YLR099W-A		PF19117		NP_076901.1							
Q3E7C1	sce:YDR079C-A		CPX-1659	BK006938,Z74376					851652						IPR009400,IPR035935	sce:YDR079C-A		PF06331	R-SCE-113418,R-SCE-674695,R-SCE-6781823,R-SCE-6782135,R-SCE-6782210,R-SCE-6796648,R-SCE-72086,R-SCE-73772,R-SCE-73776,R-SCE-73779,R-SCE-75953,R-SCE-76042,R-SCE-77075	NP_076886.3							
Q3E7X8	sce:YEL077C			BK006939,U73806					856630						IPR001650,IPR011545,IPR014001,IPR027417,IPR051363	sce:YEL077C		PF00270,PF00271	R-SCE-5689880	NP_010835.1							
Q3E7Y3	sce:YLR367W		CPX-1599	BK006945,U19103					851082						IPR000630,IPR035987,IPR047863	sce:YLR367W		PF00410		NP_013471.1							
Q3E7Y6	sce:YHR199C-A		CPX-1900	BK006934,U00030					2746858							sce:YHR199C-A				NP_976247.1							
Q3E827	sce:YJR005C-A			BK006943,Z49506					1466469						IPR054413	sce:YJR005C-A		PF22048		NP_878106.1							
Q3E829	sce:YDL160C-A		CPX-2533	BK006938,Z74210					1466431						IPR009072,IPR018552	sce:YDL160C-A		PF09415		NP_878060.1							
Q3E834	sce:YER074W-A			BK006939,U18814					856806						IPR013880	sce:YER074W-A		PF08571		NP_219496.2							
Q3E835	sce:YOL086W-A		CPX-2533	BK006948,Z74828					854067						IPR009072,IPR029003	sce:YOL086W-A		PF15630		NP_076910.1							
Q6Q560	sce:YER048W-A		CPX-392	AY558455,BK006939,U18796					856774						IPR008011,IPR045297,IPR051522	sce:YER048W-A		PF05347	R-SCE-1362409,R-SCE-9865881	NP_010968.1							
Q6Q595	sce:YBL091C-A			AY558293,BK006936,X79489,Z35852,Z35853					852186						IPR000535,IPR008962,IPR013783,IPR016763	sce:YBL091C-A		PF00635	R-SCE-9013106	NP_009461.2							
Q8TGJ3	sce:YNL024C-A			AF480014,BK006947,Z71300,Z71301					1466516						IPR009653,IPR051523	sce:YNL024C-A		PF06842		NP_878158.3							
Q99181	sce:YOR319W		CPX-1647,CPX-26	AY558437,BK006948,X90565,Z75227					854497						IPR000504,IPR012677,IPR034158,IPR035979,IPR052084	sce:YOR319W		PF00076		NP_014964.1							
Q99186	sce:YOL062C		CPX-534	BK006948,X91067,Z74804					854092						IPR001392,IPR011012,IPR028565,IPR036168,IPR043512,IPR043532,IPR050431	sce:YOL062C		PF00928	R-SCE-437239,R-SCE-8856825,R-SCE-8856828,R-SCE-8866427,R-SCE-8964038	NP_014579.1							
Q99188	sce:YOR107W			AY692864,BK006948,X94335,Z75015					854274						IPR016137,IPR036305,IPR044926	sce:YOR107W		PF00615	R-SCE-416476,R-SCE-418594,R-SCE-418597	NP_014750.3							
Q99189	sce:YOR160W			BK006948,U55020,Z75068					854331						IPR001494,IPR011989,IPR013598,IPR016024,IPR051345	sce:YOR160W		PF03810,PF08389,PF24138,PF24140		NP_014803.1							
Q99208	sce:YLL066C			BK006945,Z47973,Z73171					850660						IPR001650,IPR011545,IPR014001,IPR021646,IPR027417,IPR050978	sce:YLL066C		PF00270,PF00271,PF11603	R-SCE-5689880	NP_013034.1							
Q99288	sce:YDR051C			BK006938,X84162,Z49209,Z74347,Z74348					851621						IPR001345,IPR013078,IPR029033,IPR052765	sce:YDR051C		PF00300		NP_010336.3							
Q99297	sce:YOR222W			BK006948,X92441,Z75130,Z75131					854397						IPR002067,IPR002113,IPR018108,IPR023395,IPR051752	sce:YOR222W		PF00153		NP_014865.1							
Q99316	sce:YOL088C			BK006948,D34634,X83121,Z74830					854065						IPR013766,IPR036249,IPR051063	sce:YOL088C		PF00085		NP_014553.1							
Q99332	sce:YOR324C			BK006948,X90565,Z75232					854503						IPR025752	sce:YOR324C		PF13694		NP_014969.3							
Q99344	sce:YPR066W	6.2.1.64	CPX-1414	AY692781,BK006949,Y16891,Z49219,Z71255					856179						IPR000594,IPR023318,IPR030468,IPR033127,IPR035985,IPR045886	sce:YPR066W		PF00899	R-SCE-8951664,R-SCE-983168	NP_015391.1							
Q99359	sce:YDR014W			BK006938,X95966,Z48008,Z74310					851577						IPR031550,IPR038496	sce:YDR014W		PF16997		NP_010297.1							
Q99393	sce:YOL101C			AY692588,BK006948,Z48149,Z74843					854052						IPR004254	sce:YOL101C		PF03006		NP_014540.1							
Q9P305	sce:YHR132W-A			BK006934,U10398					856534						IPR006760	sce:YHR132W-A		PF04667	R-SCE-2465910	NP_036194.1							
Q9URQ5	sce:YCR020W-B		CPX-1888,CPX-1889	AF162267,AY558371,BK006937,X59720					850384							sce:YCR020W-B				NP_009949.1							
A2P2R3	sce:YMR084W			AY268137,AY692572,BK006946,Z49259					855108						IPR017932,IPR029055,IPR047084	sce:YMR084W		PF13522		NP_013801.1							
O14468	sce:YOR304C-A			BK006948,Z75212,Z75213												sce:YOR304C-A											
O74302	sce:YDR261C-C			BK006938,Z74387					851853						IPR015820	sce:YDR261C-C		PF01021		NP_058149.1							
P00498	sce:YER055C			BK006939,U18813,V01306					856782						IPR001348,IPR011322,IPR013115,IPR013820,IPR015867,IPR018198,IPR020621	sce:YER055C		PF01634,PF08029		NP_010975.3							
P00912	sce:YDR007W			AJ585667,AJ585668,AJ585669,AJ585670,AJ585671,AJ585672,AJ585673,AJ585674,AJ585675,AJ585676,AJ585677,AJ585678,AJ585679,AJ585680,AJ585681,AJ585682,AJ585683,AJ585684,AJ585685,BK006938,M30386,M74015,U37458,V01341,Z48008					851570						IPR001240,IPR011060,IPR013785,IPR044643	sce:YDR007W		PF00697		NP_010290.3							
P02407	sce:YML024W		CPX-1599	BK006946,J01349,Z46659					854984						IPR001210,IPR018273,IPR036401	sce:YML024W		PF00833	R-SCE-156827,R-SCE-1799339,R-SCE-72649,R-SCE-72689,R-SCE-72695,R-SCE-72702,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_013688.1							
P03874	sce:YHL038C			BK006934,K00138,U11583					856347						IPR016424	sce:YHL038C				NP_011825.1							
P03875	sce:Q0050			KP263414,L36897,V00694					854593						IPR000477,IPR003615,IPR024937,IPR036927,IPR043502	sce:Q0050		PF00078,PF01348		NP_009310.1							
P03876	sce:Q0055			KP263414,V00694					854594						IPR000477,IPR000883,IPR003615,IPR023616,IPR024937,IPR036927,IPR043502,IPR049030	sce:Q0055		PF00078,PF01348,PF21368		NP_009309.1							
P06174	sce:YOR278W			BK006948,X04694,X89633,Z75186					854452						IPR003754,IPR036108,IPR039793	sce:YOR278W		PF02602	R-SCE-189451	NP_014921.1							
P07172	sce:YIL116W			BK006942,M38613,X05650,Z38125					854690						IPR001917,IPR004839,IPR005861,IPR015421,IPR015422,IPR015424	sce:YIL116W		PF00155		NP_012150.1							
P07252	sce:YJL209W			BK006943,K02647,M28067,Z34098,Z49484					853221							sce:YJL209W				NP_012326.1							
P07390	sce:YNR045W			BK006947,K03520,Z71660					855781							sce:YNR045W				NP_014443.3							
P08459	sce:YDR522C			BK006938,M13629,U33057					852134						IPR036941,IPR051648	sce:YDR522C				NP_010810.1							
P09007	sce:YCR018C			BK006937,X06322,X07388,X59720					850377						IPR000679,IPR013088	sce:YCR018C		PF00320		NP_009944.2							
P09932	sce:YDL227C			BK006938,M14678,X90957,Z74275					851371						IPR003587,IPR004042,IPR006142,IPR007868,IPR007869,IPR027434,IPR036844	sce:YDL227C		PF05203,PF05204		NP_010054.1							
P0C271	sce:YNL097C-B			AF479912,BK006947,DQ115393,Z50161,Z71373,Z71374					1466513							sce:YNL097C-B				NP_878155.1							
P0C2H7	sce:YDR471W		CPX-1601	BK006938,U33050					852082						IPR001141,IPR008991,IPR018262,IPR038655,IPR041991	sce:YDR471W		PF01777		NP_010759.1							
P0C2I4	sce:YHR214C-C			BK006934,U00029					856624						IPR015820	sce:YHR214C-C		PF01021		NP_036195.3							
P0C2I8	sce:YLR256W-A			BK006945,U20865					850959						IPR015820	sce:YLR256W-A		PF01021		NP_058173.1							
P0C2J4	sce:YLR410W-A			BK006945,U20162					851127						IPR015820	sce:YLR410W-A		PF01021		NP_058175.1							
P0CE11	sce:YER039C			AY558452,BK006939,U18796					856761						IPR013657,IPR050186	sce:YER039C		PF08449		NP_010956.1							
P0CX09	sce:YNR073C			BK006947,X86790,Z71688,Z71689					855810						IPR000669,IPR008927,IPR013118,IPR013131,IPR013328,IPR023027,IPR036291,IPR050988	sce:YEL070W,sce:YNR073C		PF01232,PF08125		NP_014471.3							
P0CX10	sce:YPL281C			BK006948,U23472,Z75301,Z75302					854575						IPR000941,IPR020809,IPR020810,IPR020811,IPR029017,IPR036849	sce:YOR393W,sce:YPL281C		PF00113,PF03952	R-SCE-70171,R-SCE-70263	NP_015038.1							
P0CX11	sce:YPL281C			BK006949,Z73637					855848						IPR000941,IPR020809,IPR020810,IPR020811,IPR029017,IPR036849	sce:YOR393W,sce:YPL281C		PF00113,PF03952	R-SCE-70171,R-SCE-70263	NP_015042.1							
P0CX13	sce:YML132W			BK006946,Z50178					854907						IPR001142	sce:YBR302C,sce:YML132W		PF00674		NP_013574.1							
P0CX23	sce:YOR312C		CPX-1601	BK006946,EF138821,Z48756					855283						IPR021138,IPR023573,IPR028877	sce:YMR242C,sce:YOR312C		PF01775	R-SCE-156827,R-SCE-1799339,R-SCE-72689,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_013969.3							
P0CX24	sce:YOR312C		CPX-1601	BK006948,EF138822,X90565,Z75220					854489						IPR021138,IPR023573,IPR028877	sce:YMR242C,sce:YOR312C		PF01775	R-SCE-156827,R-SCE-1799339,R-SCE-72689,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_014957.2							
P0CX57	sce:YPR137C-A			BK006935,L22015					851269						IPR015820	sce:YAR010C,sce:YPR137C-A		PF01021		NP_009407.1,NP_058192.1							
P0CX58	sce:YPR137C-A			BK006949,U40829					856258						IPR015820	sce:YAR010C,sce:YPR137C-A		PF01021		NP_009407.1,NP_058192.1							
P0CX59	sce:YPR158W-A			BK006948,Z75050,Z75051					854312						IPR015820	sce:YOR142W-A,sce:YPR158W-A		PF01021		NP_058184.3,NP_058194.1							
P0CX60	sce:YPR158W-A			BK006949,U28371					856282						IPR015820	sce:YOR142W-A,sce:YPR158W-A		PF01021		NP_058184.3,NP_058194.1							
P0CX61	sce:YGR161W-A			BK006940,D50617					850547						IPR015820	sce:YFL002W-B,sce:YGR161W-A		PF01021		NP_058157.1,NP_058164.1							
P0CX62	sce:YGR161W-A			BK006941,Z72946,Z72947					853066						IPR015820	sce:YFL002W-B,sce:YGR161W-A		PF01021		NP_058157.1,NP_058164.1							
P0CX65	sce:YMR051C			BK006938,U32517					851913						IPR015820	sce:YDR316W-A,sce:YER159C-A,sce:YGR161C-C,sce:YMR051C		PF01021		NP_013766.1,NP_058151.1,NP_058156.1,NP_058166.1							
P0CX66	sce:YMR051C			BK006939,U18917					856907						IPR015820	sce:YDR316W-A,sce:YER159C-A,sce:YGR161C-C,sce:YMR051C		PF01021		NP_013766.1,NP_058151.1,NP_058156.1,NP_058166.1							
P0CX67	sce:YMR051C			BK006941,Z72946,Z72947					853069						IPR015820	sce:YDR316W-A,sce:YER159C-A,sce:YGR161C-C,sce:YMR051C		PF01021		NP_013766.1,NP_058151.1,NP_058156.1,NP_058166.1							
P0CX68	sce:YMR051C			BK006945,Z73207,Z73208											IPR015820	sce:YDR316W-A,sce:YER159C-A,sce:YGR161C-C,sce:YMR051C		PF01021		NP_013766.1,NP_058151.1,NP_058156.1,NP_058166.1							
P0CX69	sce:YMR051C			BK006946,Z49703					855071						IPR015820	sce:YDR316W-A,sce:YER159C-A,sce:YGR161C-C,sce:YMR051C		PF01021		NP_013766.1,NP_058151.1,NP_058156.1,NP_058166.1							
P0CX70	sce:YPL257W-A			BK006938,U28373					851970						IPR015820	sce:YDR365W-A,sce:YER137C-A,sce:YLR157C-A,sce:YPL257W-A		PF01021		NP_058153.3,NP_058155.1,NP_058170.1,NP_058190.1							
P0CX71	sce:YPL257W-A			BK006939,U18917					856880						IPR015820	sce:YDR365W-A,sce:YER137C-A,sce:YLR157C-A,sce:YPL257W-A		PF01021		NP_058153.3,NP_058155.1,NP_058170.1,NP_058190.1							
P0CX72	sce:YPL257W-A			BK006945,U51921					850854						IPR015820	sce:YDR365W-A,sce:YER137C-A,sce:YLR157C-A,sce:YPL257W-A		PF01021		NP_058153.3,NP_058155.1,NP_058170.1,NP_058190.1							
P0CX73	sce:YPL257W-A			BK006949,Z73613,Z73614					855816						IPR015820	sce:YDR365W-A,sce:YER137C-A,sce:YLR157C-A,sce:YPL257W-A		PF01021		NP_058153.3,NP_058155.1,NP_058170.1,NP_058190.1							
P0CX74	sce:YML040W			BK006943,X87297,Z49526					853483						IPR015820	sce:YJR026W,sce:YLR227W-A,sce:YML040W		PF01021		NP_012561.3,NP_013673.1,NP_058172.1							
P0CX75	sce:YML040W			AY723845,BK006945,U19027					850926						IPR015820	sce:YJR026W,sce:YLR227W-A,sce:YML040W		PF01021		NP_012561.3,NP_013673.1,NP_058172.1							
P0CX76	sce:YML040W			BK006946,Z48430					854968						IPR015820	sce:YJR026W,sce:YLR227W-A,sce:YML040W		PF01021		NP_012561.3,NP_013673.1,NP_058172.1							
P0CY07	sce:YCR040W			AY557643,BK006937,L00059,V01314,V01315,X59720					850293						IPR006856	sce:YCL066W,sce:YCR040W		PF04769		NP_009867.1							
P0CY09	sce:YCR039C			BK006937,L00059,V01314,V01315,X59720					850292						IPR001356,IPR009057	sce:YCL067C,sce:YCR039C		PF00046		NP_009866.1							
P0CY11	sce:YCR097W		CPX-684	BK006937,X59720					850459						IPR001356,IPR009057,IPR017970,IPR050762	sce:YCR097W		PF00046		NP_010021.1							
P10662	sce:YDR347W		CPX-1603	AY557787,BK006938,M15160,U51032					851948						IPR036314	sce:YDR347W				NP_010634.3							
P10663	sce:YPR166C		CPX-1603	AY558052,BK006949,M15161,U25840					856295						IPR001209,IPR018271	sce:YPR166C		PF00253		NP_015492.1							
P11927	sce:YNL188W			AY692882,BK006947,M15683,Z71464					855533							sce:YNL188W				NP_014211.1							
P14127	sce:YDR447C		CPX-1599	BK006938,K02480,U33007					852058						IPR001210,IPR018273,IPR036401	sce:YDR447C		PF00833	R-SCE-156827,R-SCE-1799339,R-SCE-72649,R-SCE-72689,R-SCE-72695,R-SCE-72702,R-SCE-72706,R-SCE-975956,R-SCE-975957	NP_010735.3							
P14905	sce:YDR197W			AY558577,BK006938,X13523,Z48784					851778						IPR008927,IPR013328,IPR013752,IPR050838	sce:YDR197W		PF08546		NP_010483.1							
P16151	sce:YDR414C			BK006938,U33007,X51949					852023						IPR004342	sce:YDR414C		PF03124		NP_010702.4							
P16523	sce:YNL210W			AY693028,BK006947,M31304,X78898,Z71486					855511						IPR004087,IPR004088,IPR036612	sce:YNL210W		PF00013		NP_014189.1							
P16547	sce:YIL136W			AY692773,BK006942,M31796,Z38059					854670							sce:YIL136W				NP_012130.1							
P16639	sce:YGL017W			BK006941,J05404,S58126,Z72539					852867						IPR007471,IPR007472,IPR016181,IPR030700	sce:YGL017W		PF04376,PF04377		NP_011498.1							
P17123	sce:YHR152W			BK006934,M32653,U10397					856557						IPR007727	sce:YHR152W		PF05032		NP_012022.1							
P17558	sce:YOR158W		CPX-1603	BK006948,U55020,X52362,Z75066					854329							sce:YOR158W				NP_014801.1							
P18411	sce:YAL008W			AY557707,BK006935,L05146,L22015,M36073					851225						IPR007014	sce:YAL008W		PF04930	R-SCE-8934903	NP_009394.1							
P18496	sce:YLR393W			AY558229,BK006945,J05463,U19729					851109						IPR007849	sce:YLR393W		PF05176		NP_013497.1							
P18634	sce:YLR392C			BK006945,J05463,U19729					851108						IPR014752	sce:YLR392C				NP_013496.3							
P18962	sce:YHR028C			AY723822,BK006934,U10399,X15484					856423						IPR001375,IPR002469,IPR002471,IPR029058,IPR050278	sce:YHR028C		PF00326,PF00930	R-SCE-381771	NP_011893.1							
P19956	sce:YMR225C		CPX-1602	BK006946,X17552,Z49939					855265						IPR019716,IPR042776	sce:YMR225C		PF10780		NP_013952.1							
P20049	sce:YBR166C			BK006936,Z36035					852464						IPR003099,IPR006115,IPR008927,IPR012385,IPR036291,IPR050812	sce:YBR166C		PF03446		NP_009725.1							
P21264	sce:YOR128C	4.1.1.21		BK006948,M58324,M59824,X90518,X94335,Z75036					854295						IPR000031,IPR003135,IPR005875,IPR011054,IPR011761,IPR013815,IPR016185,IPR016301,IPR033747,IPR040686,IPR054350	sce:YOR128C		PF00731,PF02222,PF17769,PF22660		NP_014771.3							
P21304	sce:YLR196W			BK006945,M37578,U14913					850893						IPR001680,IPR015943,IPR019775,IPR036322,IPR044285	sce:YLR196W		PF00400		NP_013297.1							
P21339	sce:YOR188W			BK006948,M37767,Z75096					854360						IPR012965,IPR037508	sce:YOR188W		PF08101		NP_014831.3							
P21623	sce:YDR403W			BK006938,U32274,X55712					852012						IPR007817	sce:YDR403W		PF05141		NP_010691.1							
P21705	sce:YNL314W			BK006947,M60414,M87006,X54525,Z46259,Z71590					855402							sce:YNL314W				NP_014085.1							
P22023	sce:YOR336W			BK006948,M33556,Z49821,Z75244					854514						IPR009448,IPR040497,IPR040692,IPR040694	sce:YOR336W		PF18401,PF18402,PF18404		NP_014981.1							
P22215	sce:YOR307C			BK006948,X54238,X90565,Z75215					854484						IPR004696,IPR004853,IPR050186	sce:YOR307C		PF03151		NP_014952.1							
P23250	sce:YIL119C			AY558088,BK006942,M63178,S42682,Z46833					854687						IPR001005	sce:YIL119C				NP_012147.3							
P23796	sce:YMR283C			AY692815,BK006946,M59860,X80795,Z49704					855326						IPR007306,IPR033421,IPR033449	sce:YMR283C		PF04179,PF17184		NP_014010.1							
P23797	sce:YMR281W			AB017166,BK006946,M59860,Z49704					855324						IPR003737,IPR024078	sce:YMR281W		PF02585	R-SCE-162710	NP_014008.1							
P24031	sce:YBR092C	3.1.3.2		BK006936,X01080,X78993,Z35961					852389						IPR000560,IPR016274,IPR029033,IPR033379	sce:YBR092C		PF00328		NP_009650.1							
P24720	sce:YOR350C			BK006948,X63112,X95720,Z75258					854532						IPR025694	sce:YOR350C		PF13762		NP_014995.1							
P25036	sce:YOR003W			BK006948,M77197,U43491,Z74911					854164						IPR000209,IPR010259,IPR015500,IPR022398,IPR023827,IPR023828,IPR034193,IPR036852,IPR050131	sce:YOR003W		PF00082,PF05922	R-SCE-8866427,R-SCE-8964038	NP_014645.1							
P25040	sce:YOL022C			AY558025,BK006948,X58379,Z74764					854136						IPR007320	sce:YOL022C		PF04194		NP_014620.1							
P25335	sce:YIR029W			BK006942,M64720,X60460,Z38061					854847						IPR005164,IPR008979,IPR015908	sce:YIR029W		PF03561		NP_012295.1							
