Uniprot_ID	KEGG_Gene_ID	BRENDA	Complex Portal	EMBL	EcoGene	Ensembl_Transcript	Ensembl_Protein	Ensembl_Gene	Entrez Gene	Enzyme Nomenclature	GenBank	HGNC	HGNC Accession number	HomoloGene	InterPro	KEGG Genes	NCBI Protein	Pfam	Reactome	RefSeq	Rfam	Uniprot-TrEMBL	WikiPathways	Wikidata	miRBase Sequence	miRBase mature sequence	pato
A0A1D5RLX4	NA														IPR001611,IPR007111,IPR027417,IPR032675,IPR041210,IPR041267			PF05729,PF13516,PF17776,PF18461									
A0A1D5RLX6	NA														IPR000198,IPR008936,IPR035892,IPR052118,IPR057459			PF00620,PF25336									
A0A1D5RLX7	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLY1	NA														IPR019331,IPR039845			PF10187									
A0A1D5RLY2	NA														IPR011989,IPR016024,IPR026825			PF12755									
A0A1D5RLY3	NA														IPR000719,IPR011009,IPR017441,IPR050108												
A0A1D5RLY5	NA														IPR031587,IPR052679			PF15792									
A0A1D5RLY6	NA														IPR026074,IPR036866,IPR056617,IPR057480			PF23415,PF25281									
A0A1D5RLY7	NA														IPR043379												
A0A1D5RLY9	NA								244668						IPR000331,IPR001478,IPR021818,IPR035974,IPR036034,IPR050989			PF00595,PF02145,PF11881,PF21022		NP_001344301.1,XP_006531088.1							
A0A1D5RLZ0	NA														IPR034584												
A0A1D5RLZ1	NA														IPR050713												
A0A1D5RLZ2	NA														IPR025228			PF13775									
A0A1D5RLZ3	NA														IPR002017,IPR018159,IPR043197			PF00435									
A0A1D5RLZ4	NA																										
A0A1D5RLZ5	NA								192654						IPR003386,IPR029058			PF02450		NP_001344248.1,XP_006530835.1							
A0A1D5RLZ6	NA														IPR002056,IPR022422,IPR023392			PF02064									
A0A1D5RM02	NA														IPR029374			PF15106									
A0A1D5RM03	NA														IPR040398,IPR055104			PF22940									
A0A1D5RM04	NA														IPR040398,IPR055454			PF23590									
A0A1D5RM06	NA														IPR002893,IPR053064			PF01753									
A0A1D5RM07	NA																										
A0A1D5RM09	NA														IPR039751												
A0A1D5RM11	NA														IPR052845												
A0A1D5RM12	NA														IPR002014,IPR008942			PF00790									
A0A1D5RM13	NA														IPR004014,IPR023298			PF00690									
A0A1D5RM14	NA														IPR021346			PF11176									
A0A1D5RM15	mmu:234358								234358						IPR001909,IPR013087,IPR036051,IPR036236,IPR050752	mmu:234358		PF00096,PF01352,PF13465		NP_001013397.2							
A0A1D5RM16	NA																										
A0A1D5RM17	NA														IPR004142,IPR029058			PF03096									
A0A1D5RM19	NA																										
A0A1D5RM20	NA														IPR004000,IPR004001,IPR020902,IPR043129			PF00022									
A0A1D5RM21	NA																										
A0A1D5RM22	NA														IPR006703,IPR027417			PF04548									
A0A1D5RM24	NA														IPR002698												
A0A1D5RM25	NA														IPR003822,IPR036600,IPR039774			PF02671									
A0A1D5RM27	NA																										
A0A1D5RM28	NA														IPR001909,IPR036051,IPR039938			PF01352									
A0A1D5RM30	NA														IPR019331			PF10187									
A0A1D5RM31	NA																										
A0A1D5RM33	NA														IPR007902,IPR052011			PF05238									
A0A1D5RM34	NA														IPR022735,IPR050540			PF12130									
A0A1D5RM35	NA														IPR032373			PF16171									
A0A1D5RM36	NA														IPR009471,IPR051216			PF06484									
A0A1D5RM37	NA																										
A0A1D5RM39	NA																										
A0A1D5RM41	NA														IPR010508,IPR011989,IPR011993,IPR013320,IPR016024,IPR023362,IPR031570,IPR046852,IPR050865			PF06469,PF13385,PF15787,PF20425									
A0A1D5RM42	NA														IPR002018,IPR019826,IPR029058,IPR050309			PF00135									
A0A1D5RM44	NA																										
A0A1D5RM45	NA														IPR038425												
A0A1D5RM47	NA														IPR052435												
A0A1D5RM48	NA														IPR024665,IPR039081,IPR046970			PF11598									
A0A1D5RM50	NA														IPR008253,IPR050578			PF01284									
A0A1D5RM51	NA																										
A0A1D5RM52	NA														IPR018798,IPR023341,IPR040335			PF10240									
A0A1D5RM53	NA								381922											NP_001349161.1,NP_001406536.1,NP_001406537.1,XP_030098586.1,XP_030098587.1							
A0A1D5RM54	mmu:76422								76422						IPR016024,IPR045206,IPR048465,IPR055408	mmu:76422		PF21047,PF23210		NP_001316539.1,XP_036010129.1							
A0A1D5RM55	NA														IPR011009,IPR045216												
A0A1D5RM57	NA														IPR015022			PF08926									
A0A1D5RM58	NA														IPR032346,IPR040386			PF16563									
A0A1D5RM59	NA														IPR000980,IPR002219,IPR003595,IPR006020,IPR011993,IPR013625,IPR014020,IPR029021,IPR029023,IPR033929,IPR035012,IPR035892,IPR036860,IPR046349,IPR051484			PF00017,PF08416,PF10409									
A0A1D5RM60	NA														IPR026126												
A0A1D5RM61	NA														IPR000225,IPR002110,IPR011989,IPR016024,IPR036770,IPR043379			PF00514									
A0A1D5RM62	NA														IPR002347,IPR036291,IPR052149			PF00106									
A0A1D5RM64	NA														IPR002110,IPR036770,IPR042636			PF12796									
A0A1D5RM65	NA														IPR000159,IPR011524,IPR029071,IPR033614,IPR033623			PF00788,PF16517									
A0A1D5RM67	NA																										
A0A1D5RM68	NA														IPR040679			PF18587									
A0A1D5RM70	NA														IPR002110,IPR036770,IPR050657			PF13857									
A0A1D5RM71	NA																										
A0A1D5RM75	NA														IPR000719,IPR011009,IPR017441,IPR050108			PF00069									
A0A1D5RM76	NA														IPR000217,IPR003008,IPR013838,IPR036525			PF00091									
A0A1D5RM77	NA														IPR019437,IPR028631			PF10341									
A0A1D5RM80	NA														IPR009471			PF06484									
A0A1D5RM81	NA														IPR000725,IPR017452			PF13853									
A0A1D5RM82	NA														IPR007714,IPR040441			PF05018									
A0A1D5RM84	NA														IPR002014,IPR008942			PF00790									
A0A1D5RM86	NA																										
A0A1D5RM87	NA																										
A0A1D5RM89	NA																										
A0A1D5RM90	NA														IPR006994,IPR011990			PF04910									
A0A1D5RM91	NA														IPR004345			PF03134									
A0A1D5RM95	NA								330230						IPR013087,IPR036236,IPR050331			PF00096		NP_001357755.1,XP_006504839.1,XP_011239295.1							
A0A1D5RM98	NA																										
A0A1D5RM99	NA														IPR019179			PF09789									
A0A1D5RMA0	NA														IPR000884,IPR036383,IPR050439			PF00090									
A0A1D5RMA2	NA																										
A0A1D5RMA3	NA														IPR003148,IPR005821,IPR036291,IPR047871			PF00520,PF22614									
A0A1D5RMA4	NA																										
A0A1D5RMA6	NA																										
A0A1D5RMA7	NA																										
A0A1D5RMA8	NA																										
A0A1D5RMA9	NA														IPR000980,IPR036860			PF00017									
A0A1D5RMB0	NA								100417514						IPR002328,IPR011032,IPR013149,IPR013154,IPR020843,IPR036291			PF00107,PF08240		NP_001357786.1,NP_001398420.1,NP_001398421.1,NP_001398422.1,XP_006502620.1,XP_006502621.1,XP_036018689.1,XP_036018690.1							
A0A1D5RMB3	NA																	PF25625									
A0A1D5RMB4	NA														IPR017923,IPR035441,IPR051037			PF08711									
A0A1D5RMB6	NA														IPR032191,IPR040398			PF16415									
A0A1D5RMB7	NA														IPR002126,IPR015919,IPR039808			PF00028									
A0A1D5RMB8	NA														IPR008859,IPR013320			PF05735									
A0A1D5RMB9	NA																										
A0A1D5RMC0	NA														IPR032755			PF15739									
A0A1D5RMC4	NA														IPR033616,IPR047104,IPR056741			PF20413,PF25039									
A0A1D5RMC7	NA														IPR021138,IPR028877												
A0A1D5RMC8	NA														IPR000873,IPR020845,IPR025110,IPR042099,IPR045851			PF00501,PF13193									
A0A1D5RMD0	NA														IPR032373			PF16171									
A0A1D5RMD2	NA														IPR008253												
A0A1D5RMD3	NA														IPR015943,IPR036047,IPR036322,IPR052121												
A0A1D5RMD6	NA																										
A0A1D5RMD7	NA														IPR029731												
A0A1D5RMD8	NA														IPR024557,IPR032191,IPR032193,IPR032194,IPR038535,IPR040398,IPR055104			PF12842,PF16415,PF16417,PF16418,PF22940									
A0A1D5RME1	NA																										
A0A1D5RME3	NA														IPR040679			PF18587									
A0A1D5RME4	NA														IPR021138,IPR023573			PF01775									
A0A1D5RME6	NA														IPR001202,IPR001849,IPR011993,IPR036020,IPR040392			PF00169									
A0A1D5RME7	NA														IPR031587,IPR052679			PF15792									
A0A1D5RME8	NA																										
A0A1D5RME9	NA														IPR001781,IPR036872,IPR050540			PF00412									
A0A1D5RMF0	NA														IPR000504,IPR012677,IPR035979,IPR051186			PF00076									
A0A1D5RMF1	NA														IPR026074,IPR056617			PF23415									
A0A1D5RMF2	NA																										
A0A1D5RMF3	NA																										
A0A1D5RMF4	NA																										
A0A1D5RMF5	NA														IPR027417,IPR051135												
A0A1D5RMF8	NA														IPR015449			PF03530									
A0A1D5RMG1	NA																										
A0A1D5RMG4	NA														IPR001806,IPR027417,IPR051282			PF00071									
A0A1D5RMG5	NA														IPR051366												
A0A1D5RMG6	NA																										
A0A1D5RMG7	NA														IPR026074,IPR056617			PF23415									
A0A1D5RMG8	NA																										
A0A1D5RMG9	NA																										
A0A1D5RMH0	NA								71069						IPR019391,IPR040126			PF10264		XP_036010186.1							
A0A1D5RMH1	NA														IPR001806,IPR027417,IPR050209			PF00071									
A0A1D5RMH3	NA														IPR004142,IPR029058			PF03096									
A0A1D5RMH4	NA																										
A0A1D5RMH5	NA														IPR001680,IPR015943,IPR036322			PF00400									
A0A1D5RMH7	NA								234353						IPR000904,IPR001849,IPR011993,IPR023394,IPR035999,IPR041681			PF01369,PF15410		XP_006509674.1,XP_017168189.1,XP_036009814.1							
A0A1D5RMH8	NA														IPR031809			PF15921									
A0A1D5RMH9	NA														IPR046341,IPR050600												
A0A1D5RMI0	NA																										
A0A1D5RMI1	NA														IPR012887,IPR052203			PF07959									
A0A1D5RMI2	NA																										
A0A1D5RMI3	NA																										
A0A1D5RMI5	NA														IPR015022			PF08926									
A0A1D5RMI6	NA														IPR002126,IPR015919,IPR039808			PF00028									
A0A1D5RMI8	NA								236266						IPR029299,IPR040972			PF15309,PF18727		XP_006506113.1							
A0A1D5RMI9	NA														IPR002698												
A0A1D5RMJ0	NA														IPR008160,IPR050938			PF01391									
A0A1D5RMJ1	NA																										
A0A1D5RMJ2	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1D5RMJ5	NA																										
A0A1D5RMJ6	NA																										
A0A1D5RMJ8	NA								234594						IPR007196,IPR024557,IPR032191,IPR032193,IPR032194,IPR038535,IPR040398,IPR055104,IPR055454			PF04054,PF12842,PF16415,PF16417,PF16418,PF22940,PF23590		NP_001192155.1							
A0A1D5RMJ9	NA														IPR007582,IPR037264			PF04494									
A0A1D5RMK0	NA																										
A0A1D5RMK3	NA																										
A0A1D5RMK5	NA														IPR052102												
A0A1D5RMK6	NA																										
A0A1D5RMK7	NA								269033						IPR031587,IPR052679			PF15792		NP_001366360.1,XP_006526028.1							
A0A1D5RMK8	NA														IPR036048												
A0A1D5RMK9	NA								234683						IPR001849,IPR006816,IPR011989,IPR011993,IPR016024,IPR024574,IPR050868			PF04727,PF11841,PF16457		XP_006530953.1							
A0A1D5RML0	NA														IPR026074,IPR056617			PF23415									
A0A1D5RML2	NA																										
A0A1D5RML3	NA																										
A0A1D5RML5	NA														IPR000276,IPR005390,IPR017452			PF00001									
A0A1D5RML7	NA																										
A0A1D5RML8	NA														IPR001514,IPR011262,IPR011263,IPR022842,IPR036603,IPR036643,IPR050518			PF01000,PF01193									
A0A1D5RML9	NA														IPR032191,IPR032193,IPR032194,IPR038535,IPR040398			PF16415,PF16417,PF16418									
A0A1D5RMM0	NA														IPR001909,IPR036051,IPR050169			PF01352									
A0A1D5RMM1	NA								105445						IPR001849,IPR011993,IPR016024,IPR021816,IPR026791,IPR027007,IPR027357,IPR035892,IPR037809,IPR043161,IPR043162,IPR046769,IPR046770,IPR046773			PF00169,PF06920,PF11878,PF14429,PF20421,PF20422		NP_001334525.1							
A0A1D5RMM2	NA														IPR002126,IPR015919,IPR039808			PF00028									
A0A1D5RMM6	NA																										
A0A1D5RMM7	NA														IPR008942,IPR011417,IPR013809,IPR030224			PF07651									
A0A1D5RMN0	NA								414084										R-MMU-5689896	NP_001423071.1							
A0A1D5RMN1	NA								330230						IPR013087,IPR036236,IPR050331			PF00096		XP_030110465.1,XP_030110466.1							
A0A1D5RMN2	NA														IPR001478,IPR017379,IPR036034,IPR056814			PF00595,PF25083									
A0A1I7Q4A1	NA								70925						IPR021859			PF11952		NP_001346062.1,XP_006509552.1							
A0A1I7Q4C2	NA																										
A0A1I7Q4G8	NA														IPR032346,IPR040386			PF16563									
A0A1L1SQ12	NA														IPR004934			PF03250									
A0A1L1SQ19	NA														IPR008952,IPR018499,IPR018503			PF00335									
A0A1L1SQ20	NA														IPR028994												
A0A1L1SQ23	NA														IPR012317,IPR051838												
A0A1L1SQ26	NA														IPR003382,IPR036551			PF02441									
A0A1L1SQ28	NA																										
A0A1L1SQ33	NA														IPR042792,IPR044822			PF13837									
A0A1L1SQ39	NA														IPR055320												
A0A1L1SQ40	NA														IPR019341												
A0A1L1SQ42	NA								235283						IPR004182,IPR011993,IPR031968,IPR051482			PF02893,PF16016		NP_001344550.1,XP_017168816.1,XP_030100165.1							
A0A1L1SQ43	NA																										
A0A1L1SQ53	NA														IPR013783,IPR036179												
A0A1L1SQ57	NA																										
A0A1L1SQ61	NA								333193						IPR037646					NP_001361572.1,NP_001369388.1,XP_006540186.1							
A0A1L1SQ62	NA																										
A0A1L1SQ67	NA														IPR003382,IPR036551			PF02441									
A0A1L1SQ68	NA														IPR001841,IPR013083,IPR040089			PF13920									
A0A1L1SQ69	NA														IPR006561,IPR043519,IPR049401			PF07528									
A0A1L1SQ70	NA								12484						IPR028029			PF14984		NP_001415309.1							
A0A1L1SQ76	NA														IPR036514												
A0A1L1SQ78	NA														IPR007726			PF05030									
A0A1L1SQ79	NA														IPR001202,IPR001849,IPR011993,IPR036020,IPR040392			PF00169,PF25541									
A0A1L1SQ83	NA														IPR031974,IPR052831			PF16021									
A0A1L1SQ84	NA														IPR001909,IPR003309,IPR036051,IPR038269,IPR050916			PF01352,PF02023									
A0A1L1SQ92	NA														IPR039284					XP_006510618.1,XP_017169015.1							
A0A1L1SQ97	NA																										
A0A1L1SQ99	NA														IPR004087,IPR004088,IPR036612			PF00013									
A0A1L1SQA2	NA														IPR005341,IPR036869			PF03656									
A0A1L1SQB0	NA														IPR004088,IPR036612			PF00013									
A0A1L1SQB6	NA														IPR028015			PF14968									
A0A1L1SQC4	NA														IPR019481,IPR042771			PF10419									
A0A1L1SQC5	NA														IPR003599,IPR013106,IPR013783,IPR036179,IPR051116			PF07686									
A0A1L1SQD1	NA																										
A0A1L1SQD8	NA								66812						IPR036551					NP_001344847.1							
A0A1L1SQE1	NA																										
A0A1L1SQE2	NA														IPR001452,IPR001680,IPR015943,IPR035832,IPR036028,IPR036322,IPR052803			PF00018,PF00400									
A0A1L1SQF0	NA														IPR022735,IPR050540			PF12130									
A0A1L1SQF7	NA														IPR039329												
A0A1L1SQF9	NA																										
A0A1L1SQH9	NA														IPR001102,IPR013783,IPR014756,IPR050779			PF00868									
A0A1L1SQI7	NA														IPR018392,IPR045030												
A0A1L1SQJ5	NA								104444						IPR012337,IPR013520,IPR022894,IPR036397			PF00929		NP_001344434.1							
A0A1L1SQJ7	NA														IPR038916												
A0A1L1SQK8	NA														IPR013098,IPR013783,IPR036179,IPR042475			PF07679									
A0A1L1SQL8	NA														IPR004087,IPR004088,IPR036612			PF00013									
A0A1L1SQL9	NA																										
A0A1L1SQM7	NA														IPR008958,IPR013783,IPR036238,IPR050779			PF00927									
A0A1L1SQN0	NA														IPR007110,IPR013162,IPR013783,IPR036179,IPR042864			PF08205									
A0A1L1SQN1	NA														IPR000210,IPR011333,IPR013087,IPR036236,IPR050457			PF00096,PF00651									
A0A1L1SQN7	NA																										
A0A1L1SQP0	NA																										
A0A1L1SQP1	NA														IPR013783,IPR036179												
A0A1L1SQP3	NA																										
A0A1L1SQP4	NA																										
A0A1L1SQP7	NA														IPR001452,IPR001478,IPR002110,IPR032425,IPR036028,IPR036034,IPR036770,IPR041489,IPR051569			PF00023,PF07653,PF12796,PF16511,PF17820									
A0A1L1SQP9	NA														IPR002558,IPR015009,IPR035964,IPR036723,IPR037438,IPR054060,IPR054082			PF01608,PF08913,PF21865,PF21896									
A0A1L1SQQ1	NA														IPR028219			PF15212									
A0A1L1SQQ4	NA																										
A0A1L1SQQ5	NA														IPR001452,IPR036028,IPR043539			PF00018									
